Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy,Stoch Avg,SMA Gains Avg,Buys Avg
1/6/2014,0,0,0,0.5,0.33,1,0.83,0,-0.167
1/7/2014,0.01,0,0,0.3,-0.2,-1,0.72,0,0
1/8/2014,0,0.01,0,0.5,0.12,1,0.63,0,0.167
1/9/2014,0,0,0,0.3,-0.06,0,0.52,0,0
1/10/2014,0,0,0,0.4,0.13,-1,0.42,0,0.167
1/13/2014,-0.01,-0.01,0,0.5,0.47,1,0.42,0,0
1/14/2014,0.01,0,0,0,-0.3,0,0.33,0,0
1/15/2014,0.01,0.02,0,0.4,-0.06,-1,0.35,0,-0.167
1/16/2014,0,0,0.01,0.6,-0.27,0,0.37,0,0
1/17/2014,0,-0.01,0,0.5,0.49,1,0.4,0,0.167
1/21/2014,0,0,0,0.3,-0.18,0,0.38,0,-0.167
1/22/2014,0,0,0,0.4,-0.31,-1,0.37,0,-0.167
1/23/2014,-0.01,-0.01,0,0.6,1.16,0,0.47,0,0
1/24/2014,-0.02,-0.03,-0.01,0.1,0.57,0,0.42,0,0
1/27/2014,0,-0.03,-0.01,0,-0.13,0,0.32,0,-0.167
1/28/2014,0.01,0,0,0,-0.39,0,0.23,0,0
1/29/2014,-0.01,0,0,0.2,0.96,1,0.22,0,0
1/30/2014,0.01,0,0,0,-0.45,-1,0.15,0,0
1/31/2014,-0.01,0,0,0.3,0.64,0,0.1,0,0.167
2/3/2014,-0.02,-0.03,-0.01,0.2,0.31,1,0.12,0,0.167
2/4/2014,0.01,-0.02,-0.01,0,-0.35,0,0.12,0,0.167
2/5/2014,0,0.01,0,0.2,0,0,0.15,0,0
2/6/2014,0.01,0.01,0.01,0.1,-0.19,0,0.13,0,0
2/7/2014,0.01,0.03,0.01,0.5,0.29,-1,0.22,0,0
2/10/2014,0,0.01,0.01,0.7,-0.46,0,0.28,0,-0.167
2/11/2014,0.01,0.01,0.01,0.7,0.28,0,0.37,0.01,-0.167
2/12/2014,0,0.01,0,1,-0.2,0,0.53,0.01,-0.167
2/13/2014,0.01,0.01,0.01,1,0.06,0,0.67,0.01,-0.167
2/14/2014,0.01,0.01,0.01,1,-0.04,0,0.82,0.01,0
2/18/2014,0,0.01,0.01,1,-0.17,0,0.9,0.01,0.167
2/19/2014,-0.01,-0.01,0,1,0.57,1,0.95,0.01,0.167
2/20/2014,0.01,0,0,0.9,-0.17,0,0.98,0.01,0.167
2/21/2014,0,0,0,0.9,0.12,0,0.97,0.01,0.167
2/24/2014,0.01,0,0.01,0.9,-0.03,0,0.95,0.01,0
2/25/2014,0,0.01,0,1,0.03,-1,0.95,0,0
2/26/2014,0,0,0,1,-0.16,0,0.95,0,-0.167
2/27/2014,0.01,0.01,0,1,-0.05,0,0.95,0,-0.167
2/28/2014,0,0.01,0,1,0.61,0,0.97,0,0
3/3/2014,-0.01,0,0,1,0.11,1,0.98,0,0
3/4/2014,0.01,0.01,0,0.3,0,0,0.88,0,0.167
3/5/2014,0,0.01,0,1,-0.47,0,0.88,0,0.167
3/6/2014,0,0,0,1,-0.07,0,0.88,0,0
3/7/2014,0,0,0,1,0.39,-1,0.88,0,0
3/10/2014,0,0,0,1,-0.35,0,0.88,0,-0.167
3/11/2014,0,-0.01,0,1,0.32,0,0.88,0,-0.167
3/12/2014,0,0,0,0.4,0.06,0,0.9,0,-0.167
3/13/2014,-0.01,-0.01,0,0.4,0.48,0,0.8,0,0
3/14/2014,0,-0.01,0,0,-0.01,1,0.63,0,0.167
3/17/2014,0.01,0.01,0,0,-0.36,0,0.47,0,0
3/18/2014,0.01,0.02,0.01,0.4,0.04,-1,0.37,0,0
3/19/2014,-0.01,0,0,0.6,0.73,0,0.3,0,0
3/20/2014,0.01,0,0,0.4,-0.33,0,0.3,0,0
3/21/2014,0,0,0,0.5,0.39,0,0.32,0,0
3/24/2014,0,-0.01,0,0.2,-0.26,1,0.35,0,-0.167
3/25/2014,0,0,0,0,-0.14,-1,0.35,0,0
3/26/2014,-0.01,0,0,0.2,0.15,0,0.32,0,0.167
3/27/2014,0,-0.01,0,0,0.19,1,0.22,0,0.167
3/28/2014,0,0,0,0,-0.29,0,0.15,0,0.167
3/31/2014,0.01,0.01,0,0.2,-0.02,0,0.1,0,0
4/1/2014,0.01,0.01,0.01,0.6,-0.11,0,0.17,0,0
4/2/2014,0,0.01,0.01,0.9,-0.12,-1,0.32,0,0
4/3/2014,0,0,0,1,-0.02,0,0.45,0,-0.167
4/4/2014,-0.01,-0.01,0,0.9,1.19,0,0.6,0,0
4/7/2014,-0.01,-0.02,-0.01,0.3,-0.17,1,0.65,0,0
4/8/2014,0,-0.01,-0.01,0,-0.2,0,0.62,0,-0.167
4/9/2014,0.01,0.01,0,0.2,-0.11,-1,0.55,0,0
4/10/2014,-0.02,-0.01,0,0.5,0.73,0,0.48,0,0.167
4/11/2014,-0.01,-0.03,-0.01,0,-0.03,1,0.32,-0.01,0.167
4/14/2014,0.01,0,-0.01,0,-0.21,0,0.17,-0.01,0
4/15/2014,0.01,0.01,0,0.2,0.19,0,0.15,-0.01,-0.167
4/16/2014,0.01,0.02,0.01,0.4,-0.33,-1,0.22,0,0
4/17/2014,0,0.01,0.01,0.6,0,0,0.28,0,0
4/21/2014,0,0,0,0.6,-0.35,0,0.3,0,-0.167
4/22/2014,0,0.01,0,0.7,0.26,0,0.42,0,-0.167
4/23/2014,0,0,0,0.8,-0.14,0,0.55,0,-0.167
4/24/2014,0,0,0,0.8,0.19,0,0.65,0,0.167
4/25/2014,-0.01,-0.01,0,1,0.14,1,0.75,0,0.167
4/28/2014,0,-0.01,0,0.7,0.35,0,0.77,0,0.167
4/29/2014,0,0.01,0,0.8,-0.38,0,0.8,0,0
4/30/2014,0,0.01,0,0.9,0.21,-1,0.83,0,0
5/1/2014,0,0,0,1,-0.08,0,0.87,0,0
5/2/2014,0,0,0,1,0.05,0,0.9,0,-0.167
5/5/2014,0,0,0,0.9,-0.23,0,0.88,0,0
5/6/2014,-0.01,-0.01,0,1,0.13,1,0.93,0,-0.167
5/7/2014,0.01,0,0,0,0.25,-1,0.8,0,0.167
5/8/2014,0,0,0,0.6,-0.12,1,0.75,0,0.167
5/9/2014,0,0,0,0.5,-0.11,0,0.67,0,0.167
5/12/2014,0.01,0.01,0,0.6,0.04,0,0.6,0,0
5/13/2014,0,0.01,0,1,-0.24,-1,0.62,0,-0.167
5/14/2014,0,0,0,1,0.09,0,0.62,0,0.167
5/15/2014,-0.01,-0.01,0,0.6,1.14,1,0.72,0,0
5/16/2014,0,-0.01,0,0,-0.37,0,0.62,0,-0.167
5/19/2014,0,0.01,0,0.2,-0.34,-1,0.57,0,0
5/20/2014,-0.01,0,0,0.4,0.75,1,0.53,0,0.167
5/21/2014,0.01,0,0,0,-0.2,0,0.37,0,0.167
5/22/2014,0,0.01,0,0.5,-0.31,0,0.28,0,0
5/23/2014,0,0.01,0,0.6,-0.01,0,0.28,0,-0.167
5/27/2014,0.01,0.01,0,0.9,0.18,-1,0.43,0,0
5/28/2014,0,0.01,0,1,-0.07,0,0.57,0,-0.167
5/29/2014,0.01,0,0.01,1,-0.04,0,0.67,0,-0.167
5/30/2014,0,0.01,0,1,0.19,0,0.83,0,-0.167
6/2/2014,0,0,0,1,-0.15,0,0.92,0,-0.167
6/3/2014,0,0,0,1,0.01,0,0.98,0,0
6/4/2014,0,0,0,1,-0.15,0,1,0,0
6/5/2014,0.01,0.01,0,1,0.66,0,1,0,0
6/6/2014,0,0.01,0,1,-0.15,0,1,0,0
6/9/2014,0,0.01,0,1,-0.17,0,1,0,0
6/10/2014,0,0,0,1,-0.12,0,1,0,0
6/11/2014,0,0,0,1,0.2,0,1,0,0.167
6/12/2014,-0.01,-0.01,0,0.7,0.55,1,0.95,0,0.167
6/13/2014,0,0,0,0,-0.23,0,0.78,0,0.167
6/16/2014,0,0,0,0.2,0.07,0,0.65,0,0.167
6/17/2014,0,0,0,0.2,-0.03,0,0.52,0,0
6/18/2014,0.01,0.01,0,0.4,0.24,-1,0.42,0,0
6/19/2014,0,0.01,0,0.7,-0.18,0,0.37,0,-0.167
6/20/2014,0,0,0,0.7,0.17,0,0.37,0,-0.167
6/23/2014,0,0,0,0.5,-0.3,0,0.45,0,0
6/24/2014,-0.01,-0.01,0,0.4,0.36,1,0.48,0,0
6/25/2014,0,0,0,0,-0.14,0,0.45,0,0.333
6/26/2014,0,0,0,0.2,0.02,1,0.42,0,0.167
6/27/2014,0,0,0,0.2,-0.15,-1,0.33,0,0.167
6/30/2014,0,0,0,0.3,-0.02,0,0.27,0,0.167
7/1/2014,0.01,0.01,0,0.3,0.29,0,0.23,0,0
7/2/2014,0,0.01,0,0.7,-0.42,0,0.28,0,-0.167
7/3/2014,0,0.01,0,0.8,0.01,-1,0.42,0,-0.333
7/7/2014,0,0,0,1,0.17,0,0.55,0,0
7/8/2014,-0.01,-0.01,0,0.6,0.75,1,0.62,0,-0.167
7/9/2014,0,0,0,0,-0.33,-1,0.57,0,0
7/10/2014,0,0,0,0.3,0.36,1,0.57,0,0
7/11/2014,0,0,0,0,-0.35,0,0.45,0,0
7/14/2014,0.01,0.01,0,0.1,-0.09,-1,0.33,0,0
7/15/2014,0,0,0,0.4,0.9,0,0.23,0,-0.167
7/16/2014,0,0,0,0.2,-0.28,0,0.17,0,0.167
7/17/2014,-0.01,-0.01,0,0.4,0.82,1,0.23,0,-0.167
7/18/2014,0.01,0,0,0,-0.14,-1,0.18,0,-0.167
7/21/2014,0,0.01,0,0.4,-0.46,0,0.25,0,0
7/22/2014,0,0,0,0.3,0,0,0.28,0,0
7/23/2014,0,0.01,0,0.4,-0.03,0,0.28,0,0
7/24/2014,0,0,0,0.5,-0.13,0,0.33,0,-0.167
7/25/2014,0,0,0,0.7,0.35,0,0.38,0,0
7/28/2014,0,0,0,0.5,-0.1,0,0.47,0,0
7/29/2014,0,0,0,0.5,0.16,0,0.48,0,0
7/30/2014,0,0,0,0.1,0.3,0,0.45,0,0
7/31/2014,-0.02,-0.02,-0.01,0.1,0.76,0,0.4,0,0.167
8/1/2014,0,-0.02,-0.01,0,0.03,1,0.32,0,0
8/4/2014,0.01,0,0,0,-0.52,-1,0.2,0,0
8/5/2014,-0.01,0,0,0.3,0.67,0,0.17,0,0
8/6/2014,0,-0.01,0,0.1,-0.38,0,0.1,0,0.167
8/7/2014,-0.01,-0.01,-0.01,0.1,0.43,1,0.1,-0.01,0.167
8/8/2014,0.01,0.01,0,0,-0.14,0,0.08,0,-0.167
8/11/2014,0,0.01,0,0.4,-0.36,-1,0.15,0,0.167
8/12/2014,0,0,0,0.5,-0.01,1,0.23,0,0.167
8/13/2014,0.01,0.01,0,0.4,-0.06,0,0.25,0,0
8/14/2014,0,0.01,0,0.7,-0.17,-1,0.35,0,-0.167
8/15/2014,0,0,0,0.9,1.44,0,0.48,0,-0.167
8/18/2014,0.01,0.01,0,1,-0.46,0,0.65,0,0
8/19/2014,0.01,0.01,0.01,1,-0.22,0,0.75,0,-0.167
8/20/2014,0,0.01,0.01,1,0.23,0,0.83,0,-0.167
8/21/2014,0,0.01,0,1,-0.07,0,0.93,0,0.167
8/22/2014,0,0,0,1,0.12,1,0.98,0,0.167
8/25/2014,0.01,0,0,1,-0.16,0,1,0,0.167
8/26/2014,0,0.01,0,1,-0.26,0,1,0,0
8/27/2014,0,0,0,1,0.01,-1,1,0,0
8/28/2014,0,0,0,1,0.22,0,1,0,0
8/29/2014,0,0,0,1,0.13,0,1,0,-0.167
9/2/2014,0,0,0,1,0.1,0,1,0,-0.167
9/3/2014,0,0,0,1,-0.21,0,1,0,-0.167
9/4/2014,0,0,0,0.9,0.48,0,0.98,0,0
9/5/2014,0,0,0,0.7,0.2,0,0.93,0,0
9/8/2014,0,0,0,1,-0.37,0,0.93,0,0.167
9/9/2014,-0.01,-0.01,0,0.3,0.38,1,0.82,0,0.167
9/10/2014,0,0,0,0,-0.24,0,0.65,0,0
9/11/2014,0,0,0,0.3,-0.01,-1,0.53,0,0
9/12/2014,-0.01,0,0,0.4,0.76,0,0.45,0,0.167
9/15/2014,0,-0.01,0,0,-0.35,1,0.33,0,0.167
9/16/2014,0.01,0.01,0,0,0.52,0,0.17,0,0
9/17/2014,0,0.01,0,0.5,0.3,0,0.2,0,-0.167
9/18/2014,0.01,0.01,0.01,0.5,-0.37,-1,0.28,0,0
9/19/2014,0,0,0,0.8,0.28,0,0.37,0,0
9/22/2014,-0.01,-0.01,0,0.4,0.03,0,0.37,0,0
9/23/2014,-0.01,-0.01,-0.01,0,-0.11,1,0.37,0,-0.167
9/24/2014,0.01,0,0,0,-0.04,-1,0.37,0,0
9/25/2014,-0.02,-0.01,-0.01,0.3,0.4,1,0.33,0,0
9/26/2014,0.01,-0.01,0,0,-0.31,-1,0.25,0,0
9/29/2014,0,0.01,0,0.3,-0.08,0,0.17,0,0
9/30/2014,0,0,0,0.2,0.38,0,0.13,0,-0.167
10/1/2014,-0.01,-0.02,0,0.1,0.35,0,0.15,0,0.167
10/2/2014,0,-0.01,0,0,-0.12,1,0.15,0,0
10/3/2014,0.01,0.01,0,0,-0.23,0,0.1,0,0
10/6/2014,0,0.01,0,0.3,-0.14,-1,0.15,0,0.167
10/7/2014,-0.02,-0.02,0,0.3,0.41,1,0.15,0,0
10/8/2014,0.02,0,0,0,0.26,-1,0.12,0,0
10/9/2014,-0.02,0,-0.01,0.6,0.13,0,0.2,0,-0.167
10/10/2014,-0.01,-0.03,0,0.2,0.05,0,0.23,0,-0.167
10/13/2014,-0.02,-0.03,-0.02,0,0.04,0,0.23,-0.01,0
10/14/2014,0,-0.01,-0.01,0,-0.07,0,0.18,-0.01,-0.167
10/15/2014,-0.01,-0.01,-0.01,0.1,0.76,0,0.15,-0.01,0.167
10/16/2014,0,-0.01,0,0,-0.29,1,0.15,-0.01,0.167
10/17/2014,0.01,0.01,0,0,-0.21,0,0.05,-0.01,0.167
10/20/2014,0.01,0.02,0.01,0.4,-0.39,0,0.08,-0.01,0
10/21/2014,0.02,0.03,0.01,0.7,0.19,-1,0.2,0,0.167
10/22/2014,-0.01,0.01,0.01,1,-0.02,1,0.37,0,0.167
10/23/2014,0.01,0,0.01,0.9,0.02,0,0.5,0.01,-0.167
10/24/2014,0.01,0.02,0,1,-0.24,-1,0.67,0.01,-0.167
10/27/2014,0,0.01,0.01,1,-0.3,0,0.83,0.01,-0.167
10/28/2014,0.01,0.01,0.01,1,0.29,0,0.93,0.01,0
10/29/2014,0,0.01,0,1,0.34,0,0.98,0.01,-0.167
10/30/2014,0.01,0,0.01,1,-0.21,0,0.98,0.01,-0.167
10/31/2014,0.01,0.02,0.01,1,0.3,0,1,0.01,0
11/3/2014,0,0.01,0.01,1,-0.36,0,1,0.01,0.167
11/4/2014,0,0,0,1,0,1,1,0.01,0.167
11/5/2014,0.01,0,0,0.9,-0.02,0,0.98,0.01,0.167
11/6/2014,0,0.01,0,1,0.17,0,0.98,0.01,0.167
11/7/2014,0,0,0,1,-0.16,0,0.98,0,0
11/10/2014,0,0,0,1,-0.26,-1,0.98,0,0
11/11/2014,0,0,0,1,-0.18,0,0.98,0,0
11/12/2014,0,0,0,1,0.65,1,0.98,0,0
11/13/2014,0,0,0,0.9,-0.05,0,0.98,0,0
11/14/2014,0,0,0,1,-0.06,0,0.98,0,-0.167
11/17/2014,0,0,0,1,0,-1,0.98,0,0
11/18/2014,0.01,0.01,0,1,-0.05,0,0.98,0,0.167
11/19/2014,0,0,0,1,0.08,1,0.98,0,0
11/20/2014,0,0,0,0.8,-0.12,0,0.95,0,0
11/21/2014,0.01,0.01,0,0.9,0.95,0,0.95,0,-0.167
11/24/2014,0,0.01,0,1,-0.54,-1,0.95,0,0
11/25/2014,0,0,0,1,0.2,0,0.95,0,0
11/26/2014,0,0,0,0.9,-0.21,0,0.93,0,-0.167
11/28/2014,0,0,0,1,-0.07,0,0.93,0,0
12/1/2014,-0.01,-0.01,0,0.6,0.8,1,0.9,0,0
12/2/2014,0.01,0,0,0,-0.28,0,0.75,0,0
12/3/2014,0,0.01,0,0.3,-0.07,-1,0.63,0,0
12/4/2014,0,0,0,0.5,0.32,0,0.55,0,0
12/5/2014,0,0,0,0.4,0,0,0.47,0,0
12/8/2014,-0.01,-0.01,0,0.5,0.19,0,0.38,0,-0.167
12/9/2014,0,-0.01,0,0,0.15,0,0.28,0,-0.167
12/10/2014,-0.02,-0.02,-0.01,0,0.28,0,0.28,0,0
12/11/2014,0.01,-0.01,0,0,-0.01,0,0.23,0,0
12/12/2014,-0.02,-0.01,-0.01,0.1,0.27,0,0.17,0,0
12/15/2014,-0.01,-0.02,-0.01,0,-0.06,0,0.1,-0.01,0.167
12/16/2014,-0.01,-0.01,-0.01,0,0.37,1,0.02,-0.01,0.167
12/17/2014,0.02,0.01,0,0,-0.02,0,0.02,-0.01,0
12/18/2014,0.02,0.04,0.01,0.4,0.01,-1,0.08,0,0
12/19/2014,0,0.03,0.01,0.7,-0.05,0,0.2,0,0
12/22/2014,0,0.01,0.01,0.7,-0.39,0,0.3,0,0.167
12/23/2014,0,0.01,0,0.7,-0.18,1,0.42,0,0
12/24/2014,0,0,0,0.8,-0.65,0,0.55,0.01,0
12/26/2014,0,0,0,0.8,0.33,0,0.68,0.01,0
12/29/2014,0,0,0,1,0.39,-1,0.78,0,0
12/30/2014,-0.01,0,0,1,-0.08,0,0.83,0,0
12/31/2014,-0.01,-0.02,-0.01,0.9,0.77,0,0.87,0,-0.167
1/2/2015,0,-0.01,-0.01,0.6,-0.07,0,0.85,0,-0.167
1/5/2015,-0.02,-0.02,-0.01,0.6,0.4,0,0.82,-0.01,0
1/6/2015,-0.01,-0.03,-0.01,0.3,0.23,1,0.73,-0.01,0.167
1/7/2015,0.01,0,-0.01,0.2,-0.4,0,0.6,-0.01,0
1/8/2015,0.02,0.03,0.01,0.3,0.17,-1,0.48,-0.01,0
1/9/2015,-0.01,0.01,0.01,0.7,0.02,0,0.45,0,0
1/12/2015,-0.01,-0.02,0,0.5,-0.04,0,0.43,0,0
1/13/2015,0,-0.01,-0.01,0.4,0.49,0,0.4,0,-0.167
1/14/2015,-0.01,-0.01,-0.01,0.3,-0.1,0,0.4,0,0
1/15/2015,-0.01,-0.02,-0.01,0.2,-0.08,1,0.4,0,0.167
1/16/2015,0.01,0,0,0.1,0.2,0,0.37,0,0.167
1/20/2015,0,0.02,0,0.4,-0.39,0,0.32,-0.01,0.167
1/21/2015,0.01,0.01,0.01,0.5,-0.05,0,0.32,0,0
1/22/2015,0.01,0.02,0.01,0.8,0.42,-1,0.38,0,0
1/23/2015,-0.01,0.01,0,1,-0.34,0,0.5,0,-0.167
1/26/2015,0,0,0,0.9,-0.2,0,0.62,0,-0.167
1/27/2015,-0.01,-0.01,-0.01,0.9,0.46,0,0.75,0,0
1/28/2015,-0.01,-0.03,-0.01,0.5,0.26,1,0.77,0,-0.167
1/29/2015,0.01,0,0,0.2,0.03,-1,0.72,0,0.167
1/30/2015,-0.01,0,0,0.5,0.14,1,0.67,0,0.167
2/2/2015,0.01,0,0,0.2,-0.18,0,0.53,0,0
2/3/2015,0.01,0.03,0,0.5,-0.25,-1,0.47,0,0
2/4/2015,0,0.01,0.01,0.9,0.1,0,0.47,0,-0.167
2/5/2015,0.01,0.01,0.01,0.8,-0.27,0,0.52,0,0
2/6/2015,0,0.01,0,1,0.22,0,0.65,0,0
2/9/2015,0,-0.01,0,0.9,-0.27,1,0.72,0,0
2/10/2015,0.01,0.01,0,0.7,0.1,0,0.8,0,0.167
2/11/2015,0,0.01,0,1,-0.05,0,0.88,0,0.167
2/12/2015,0.01,0.01,0.01,1,0.07,0,0.9,0,0
2/13/2015,0,0.01,0,1,-0.04,-1,0.93,0,0
2/17/2015,0,0.01,0,1,-0.18,0,0.93,0,-0.167
2/18/2015,0,0,0,1,-0.03,0,0.95,0,-0.167
2/19/2015,0,0,0,1,0.22,0,1,0,-0.167
2/20/2015,0.01,0.01,0,1,0.54,0,1,0,-0.167
2/23/2015,0,0.01,0,1,-0.47,0,1,0,0
2/24/2015,0,0,0,1,-0.05,0,1,0,0
2/25/2015,0,0,0,1,0.03,0,1,0,0
2/26/2015,0,0,0,0.9,0,0,0.98,0,0.167
2/27/2015,0,0,0,0.9,0.49,1,0.97,0,0
3/2/2015,0.01,0,0,0.6,-0.19,-1,0.9,0,0
3/3/2015,0,0,0,0.8,0.26,0,0.87,0,0
3/4/2015,0,-0.01,0,0.4,-0.04,0,0.77,0,0
3/5/2015,0,0,0,0,-0.27,0,0.6,0,0.167
3/6/2015,-0.01,-0.01,0,0.1,1.45,1,0.47,0,-0.167
3/9/2015,0,-0.01,0,0,-0.52,-1,0.32,0,0
3/10/2015,-0.02,-0.01,-0.01,0.2,0.71,0,0.25,0,0.167
3/11/2015,0,-0.02,-0.01,0,-0.28,1,0.12,0,0
3/12/2015,0.01,0.01,0,0,-0.15,-1,0.05,0,0.167
3/13/2015,-0.01,0.01,0,0.3,0.73,1,0.1,0,-0.167
3/16/2015,0.01,0.01,0,0.2,-0.16,-1,0.12,0,0.167
3/17/2015,0,0.01,0,0.5,-0.33,1,0.2,0,0
3/18/2015,0.01,0.01,0.01,0.5,1.42,-1,0.25,0,0
3/19/2015,0,0.01,0,0.7,-0.46,1,0.37,0,0.167
3/20/2015,0.01,0,0.01,0.6,0.51,0,0.47,0,-0.167
3/23/2015,0,0.01,0,0.8,-0.6,-1,0.55,0,0
3/24/2015,-0.01,-0.01,0,0.9,0.09,0,0.67,0,-0.167
3/25/2015,-0.01,-0.02,-0.01,0.7,1.05,0,0.7,0,0.167
3/26/2015,0,-0.02,-0.01,0.3,-0.04,1,0.67,0,0
3/27/2015,0,0,0,0.2,-0.29,0,0.58,0,-0.167
3/30/2015,0.01,0.01,0,0.3,-0.12,-1,0.53,0,0
3/31/2015,-0.01,0,0,0.7,0.32,0,0.52,0,0.167
4/1/2015,0,-0.01,0,0.3,0.05,1,0.42,0,0.167
4/2/2015,0,0,0,0.2,-0.34,0,0.33,0,-0.167
4/6/2015,0.01,0.01,0,0.3,0.32,-1,0.33,0,0
4/7/2015,0,0,0,0.6,-0.29,1,0.4,0,0.167
4/8/2015,0,0,0,0.5,0.1,0,0.43,0,0.167
4/9/2015,0,0.01,0,0.7,-0.04,0,0.43,0,-0.167
4/10/2015,0.01,0.01,0,0.9,-0.15,-1,0.53,0,0
4/13/2015,0,0,0,1,0.02,1,0.67,0,0.167
4/14/2015,0,0,0,0.8,-0.02,0,0.75,0,-0.167
4/15/2015,0,0.01,0,0.9,0.36,-1,0.8,0,-0.167
4/16/2015,0,0,0,1,-0.31,0,0.88,0,0
4/17/2015,-0.01,-0.01,0,1,1.77,1,0.93,0,0
4/20/2015,0.01,0,0,0.3,-0.57,-1,0.83,0,0
4/21/2015,0,0.01,0,0.8,-0.13,1,0.8,0,0
4/22/2015,0,0,0,0.7,0.08,0,0.78,0,0.167
4/23/2015,0,0.01,0,0.9,0.31,0,0.78,0,0
4/24/2015,0,0,0,1,-0.4,-1,0.78,0,0
4/27/2015,0,0,0,1,0.29,1,0.78,0,0
4/28/2015,0,0,0,0.7,0.09,-1,0.85,0,-0.167
4/29/2015,0,0,0,0.9,0.45,0,0.87,0,0
4/30/2015,-0.01,-0.01,0,0.5,0.28,1,0.83,0,0
5/1/2015,0.01,0,0,0,-0.36,0,0.68,0,0
5/4/2015,0,0.01,0,0.6,-0.31,-1,0.62,0,-0.167
5/5/2015,-0.01,-0.01,0,0.7,0.6,0,0.57,0,0.167
5/6/2015,0,-0.02,0,0.1,0.19,1,0.47,0,0.167
5/7/2015,0,0,0,0,-0.35,0,0.32,0,-0.167
5/8/2015,0.01,0.02,0,0.2,0.77,-1,0.27,0,-0.167
5/11/2015,0,0.01,0,0.8,-0.51,0,0.4,0,0
5/12/2015,0,-0.01,0,0.5,0.58,0,0.38,0,0
5/13/2015,0,0,0,0.4,-0.21,0,0.33,0,-0.167
5/14/2015,0.01,0.01,0,0.4,0.01,0,0.38,0,-0.167
5/15/2015,0,0.01,0,1,-0.2,0,0.55,0,0
5/18/2015,0,0,0,1,-0.05,0,0.68,0,0
5/19/2015,0,0,0,1,-0.01,0,0.72,0,0.167
5/20/2015,0,0,0,1,0.07,1,0.8,0,0
5/21/2015,0,0,0,0.9,-0.16,-1,0.88,0,0
5/22/2015,0,0,0,1,-0.11,0,0.98,0,0.167
5/26/2015,-0.01,-0.01,0,0.8,1.16,1,0.95,0,0
5/27/2015,0.01,0,0,0.2,-0.25,-1,0.82,0,0
5/28/2015,0,0.01,0,0.6,-0.2,0,0.75,0,-0.167
5/29/2015,-0.01,-0.01,0,0.5,0.49,0,0.67,0,0
6/1/2015,0,0,0,0.1,-0.17,0,0.53,0,0.167
6/2/2015,0,0,0,0.2,-0.04,1,0.4,0,-0.167
6/3/2015,0,0,0,0.1,-0.02,-1,0.28,0,0
6/4/2015,-0.01,-0.01,0,0.3,0.73,0,0.3,0,0
6/5/2015,0,-0.01,0,0,-0.2,0,0.2,0,0
6/8/2015,-0.01,-0.01,-0.01,0,-0.3,0,0.12,0,0.167
6/9/2015,0,-0.01,0,0,0.23,1,0.1,0,0
6/10/2015,0.01,0.01,0,0,0.28,0,0.07,0,0
6/11/2015,0,0.02,0,0.5,-0.45,-1,0.13,0,0
6/12/2015,-0.01,0,0,0.7,0.83,0,0.2,0,0.167
6/15/2015,0,-0.01,0,0.4,-0.08,1,0.27,0,0.167
6/16/2015,0.01,0,0,0.3,-0.31,0,0.32,0,0
6/17/2015,0,0.01,0,0.6,0.49,0,0.42,0,-0.167
6/18/2015,0.01,0.01,0.01,0.8,0.31,-1,0.55,0,0.167
6/19/2015,0,0.01,0,1,-0.21,1,0.63,0,0.167
6/22/2015,0.01,0,0.01,0.6,-0.46,0,0.62,0,-0.167
6/23/2015,0,0.01,0,0.8,-0.03,-1,0.68,0,-0.167
6/24/2015,-0.01,-0.01,0,0.8,0.35,0,0.77,0,-0.167
6/25/2015,0,-0.01,0,0.5,0.05,0,0.75,0,0
6/26/2015,0,0,0,0.4,0.07,0,0.68,0,0
6/29/2015,-0.02,-0.02,-0.01,0.4,0.95,1,0.58,0,0
6/30/2015,0,-0.02,-0.01,0,-0.1,0,0.48,0,0
7/1/2015,0.01,0.01,0,0.1,-0.26,-1,0.37,0,0
7/2/2015,0,0.01,0,0.4,-0.23,0,0.3,0,0.167
7/6/2015,0,0,0,0.3,0.13,1,0.27,0,0
7/7/2015,0.01,0,0,0.3,0.47,-1,0.25,0,-0.167
7/8/2015,-0.02,-0.01,0,0.5,-0.06,0,0.27,0,0
7/9/2015,0,-0.02,0,0.1,-0.12,1,0.28,0,0.167
7/10/2015,0.01,0.01,0,0.2,-0.1,0,0.3,0,0.167
7/13/2015,0.01,0.02,0.01,0.6,-0.18,0,0.33,0,-0.167
7/14/2015,0,0.02,0.01,0.9,-0.23,-1,0.43,0,0
7/15/2015,0,0,0,1,0.2,0,0.55,0,0
7/16/2015,0.01,0.01,0,1,0.09,0,0.63,0,-0.167
7/17/2015,0,0.01,0,1,-0.17,0,0.78,0,-0.167
7/20/2015,0,0,0,1,-0.26,0,0.92,0,-0.167
7/21/2015,0,0,0,1,0.19,0,0.98,0,0
7/22/2015,0,-0.01,0,0.9,0.14,0,0.98,0,0
7/23/2015,-0.01,-0.01,0,0.8,0.02,0,0.95,0,0
7/24/2015,-0.01,-0.02,-0.01,0.6,0.3,0,0.88,0,0.167
7/27/2015,-0.01,-0.02,-0.01,0.3,0.12,1,0.77,0,0.167
7/28/2015,0.01,0.01,0,0.2,-0.07,0,0.63,0,0
7/29/2015,0.01,0.02,0,0.5,-0.14,-1,0.55,0,0
