date,last,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,a1,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,B16,B17,b18,b19,b20,b21,b22,B23,B24,C1,C2,c3c4,c5,c6,c7,c8,c9,d1,d2,d3,d4,d5,d6,d7,d8,d9,e1,e2,e3,e4,e5,e6,e7,e8,f1,f2,f3,f4,f5,f6,f7,f8,f9,g1,g2,g3,g4,g5,Gains,buys
2/18/2016,192.09,-1.492401901,-0.002804267,0.000837053,-0.090909091,0.000000000,-0.333333333,-1.432361610,-0.087848960,4.468016374,-0.167806779,-0.042495274,-0.215641507,Fade,0.004123773,-0.039611861,0.027142775,0.000032286,-0.138171841,Hold,0.033073469,-0.033080424,-1.432361610,0.009525047,0.101365454,0.000837053,0.002825880,0.211096427,0.001126329,0.002312668,-0.212974661,0.002722907,-0.210225970,-0.000969982,0.000000000,-0.967740746,0.002201046,-0.443315026,0.000000000,-0.210225970,-0.108278160,-0.090188822,-0.003389346,0.001126329,0.001717282,-0.009256780,-0.141455023,0.001126329,0.240428868,0.166666667,0.064176214,0.000063721,-1.377424884,0.155314331,-0.029676875,-1.422072600,-0.008909540,-0.142857143,-0.286691524,-2.000000000,0.295039341,0.297248867,-0.048058599,-0.175790785,#VALUE!,0.028299675,0.069395721,Hold,0.001126329,0.004879449,-0.562147035,-0.000225232,0.057400221,-0.375883742,0.191737933,0.222370429,0.156498574,-0.001194685,-0.026595196,Hold,0.464711997,Sell,-0.004095857,1
2/19/2016,192.00,-0.493832880,0.004779862,0.000835961,-0.100000000,0.000000000,-0.500000000,0.012263153,0.001525877,1.194028998,0.000000000,-0.037702204,-0.280411526,Squat,-0.005028156,0.005667594,-0.038787854,0.000532174,-0.205852641,Hold,0.057925273,0.004221994,0.012263153,0.038106818,0.009009278,0.000835961,0.002500558,-0.747802882,-0.000649366,0.001936283,-0.218805083,0.002236828,-0.216038604,0.000975829,0.000000000,13.537435448,0.001982147,-0.828110604,0.000000000,-0.216038604,-0.004926186,-0.088239803,-0.003100780,-0.000649366,-0.006130068,-0.024254593,0.063254276,-0.000649366,-0.325738032,0.000000000,0.001525877,0.000114116,3.732421521,0.101482350,-0.034305128,0.012629099,-0.001024078,0.000000000,0.000000000,0.000000000,0.210935349,0.212635961,-0.557284586,-0.000812892,#VALUE!,-0.039412032,0.056961444,Hold,-0.000649366,0.004167312,0.116124291,-0.004245531,-0.077270756,-1.563447165,0.040187045,-0.222420595,-0.241891038,-0.003302270,-0.003252104,Hold,0.036142885,Sell,-0.000468510,-1
2/22/2016,194.78,-3.006112865,0.003833872,0.000847357,-0.111111111,-1.750000000,13.000000000,-3.800007152,-0.143673010,0.183680260,0.064889682,-0.011664999,0.328852781,Fade,0.004413857,0.095836579,0.036541784,0.000180499,1.038340740,Sell,0.065202898,0.147594517,-3.800007152,0.007399755,0.078925118,0.000847357,0.004392185,0.279600501,0.000426897,0.003629674,-0.412934428,0.004096403,-0.405205017,0.002150594,0.001901506,0.053144459,0.004025987,-7.618272613,0.000000000,-0.405205017,-0.257321020,-0.139095883,-0.002677778,0.000426897,0.015968429,0.014845909,0.096137386,0.000426897,-0.136032785,-0.142857143,-0.266005437,0.000177728,-0.820319050,0.101946730,0.032072468,-3.851395439,0.031666465,0.166666667,0.242371295,-2.000000000,-0.366187561,-0.365474462,-0.092102608,0.279308994,#VALUE!,0.036984281,0.090447596,Hold,0.000426897,0.006687749,0.705204521,0.015470823,0.075336398,-1.657216776,0.544357849,0.790603030,0.753872128,0.015222465,0.090066244,Hold,-0.935868315,Sell,0.014479161,1
2/23/2016,192.32,-0.498481000,-0.005049895,0.000835947,-0.125000000,0.000000000,-0.071428571,-0.779219674,0.076100643,0.304450360,0.073333415,-0.018133733,-0.029177223,Green,0.003654955,-0.090819512,0.025195872,-0.000057196,-0.348432558,Hold,-0.005270605,-0.278803129,-0.779219674,0.008220157,0.078787595,0.000835947,0.002077081,0.329451696,0.000815665,0.001410810,-0.288010122,0.001529502,-0.283132176,-0.004703388,0.000000000,-0.702620780,0.002224740,0.661318781,0.000000000,-0.283132176,0.715477649,-0.090362019,-0.002442348,0.000815665,-0.005762181,0.005491531,-0.151271862,0.000815665,-0.115859652,0.166666667,0.255450750,0.000057777,4.274668570,0.073504416,-0.033419061,-0.780535353,-0.027161223,-0.142857143,-0.079999930,-2.000000000,-0.559367922,-0.558823902,0.057976490,-0.128190158,#VALUE!,0.026032089,0.053746941,Hold,0.000815665,0.003076297,-0.118641138,-0.008054535,0.052741847,0.946580189,-0.051820487,0.687708391,0.677371159,-0.009199504,-0.085113570,Hold,14.470711420,Sell,-0.012629592,0
2/24/2016,193.20,-2.327287857,0.006662992,0.000839070,-0.142857143,0.000000000,-0.076923077,0.568612476,0.000000000,0.094591801,0.044240042,0.016461483,0.430101212,Green,0.004207129,0.022838335,0.030299852,-0.000471856,-0.311127492,Hold,0.039660090,0.426975998,0.568612476,-0.015011650,0.007936919,0.000839070,0.002552663,-0.464314634,0.000716895,0.001836653,-0.466224857,0.001990379,-0.453398693,-0.002822943,0.000000000,8.173214738,0.002728550,0.479808108,0.000000000,-0.453398693,0.453881150,-0.110690400,-0.002177322,0.000716895,-0.009443710,-0.001410833,0.087817056,0.000716895,-0.670337888,0.000000000,0.000000000,-0.000439271,-1.210816950,-0.004450696,0.046783399,0.566156378,0.009987401,0.000000000,0.044240042,0.000000000,-1.741082711,-1.741668503,1.223748360,0.020747180,#VALUE!,0.031038469,0.071959929,Hold,0.000716895,0.003624020,0.619223956,-0.004785605,0.063040325,-0.125616253,-0.187457851,0.180299901,0.185507307,-0.002450935,0.029456108,Hold,-0.334598230,Sell,0.004575655,-1
2/25/2016,195.54,-4.515953073,0.005554607,0.000848521,-0.166666667,0.500000000,0.166666667,3.743774184,-0.185553754,0.033005553,0.003652179,-0.015563984,0.164352818,Fade,0.010990095,0.055525016,0.080303100,0.000046226,0.747997054,Sell,0.063054310,0.016540550,3.743774184,0.006197493,0.138376780,0.000848521,0.004069986,1.273607257,0.001485549,0.003222996,-1.382708365,0.003525679,-1.303710163,0.003439789,0.003077743,-0.381714327,0.004262214,0.444103069,0.000000000,-1.303710163,-0.093713081,-0.173482384,-0.001803522,0.001485549,0.014444296,0.010527039,0.074513527,0.001485549,-4.908264733,-0.142857143,-0.301903218,-0.000190277,3.696121802,0.061533328,0.031860826,3.835898785,0.026295045,0.166666667,0.170927542,-2.000000000,2.452060006,2.458794561,0.188912069,0.233613772,#VALUE!,0.081907943,0.074702237,Hold,0.001485549,0.005652032,-0.353917775,0.013662000,0.170524797,1.070436989,-0.058346065,0.034018017,0.007800651,0.013272656,0.072725530,Hold,-0.994517347,Sell,0.012111781,0
2/26/2016,195.09,0.285714007,-0.005285568,0.000845851,-0.200000000,0.111111111,0.000000000,0.274045204,-0.246446085,0.081439477,0.000000000,-0.034292172,-0.061676312,Squat,0.008642000,-0.035757218,0.046950240,0.000107366,-0.007891308,Hold,-0.005035595,0.011647490,0.274045204,0.032147958,0.198562822,0.000845851,0.003302949,1.264029247,0.002688101,0.002471041,2.474063896,0.002634231,2.958399481,0.000355084,0.005778522,-0.940188966,0.003734931,0.218600125,0.000000000,2.958399481,-0.458096673,-0.170020579,-0.001499590,0.002688101,0.008239307,0.017074111,-0.157677717,0.002688101,0.998841842,0.000000000,-0.246446085,0.000055290,-1.064750803,0.019442044,-0.037287630,0.291429160,-0.004927155,0.000000000,0.000000000,0.000000000,0.997402515,1.000541094,0.269430557,0.092898829,#VALUE!,0.049764548,0.058144193,Hold,0.002688101,0.004341972,-0.345588844,0.004709524,0.102005607,0.847381360,0.194979255,0.400175129,0.393667773,0.002950745,-0.016966582,Hold,146.327798399,Sell,-0.002301304,1
2/29/2016,193.56,-0.051513163,-0.005512902,0.000838508,-0.250000000,0.000000000,-0.071428571,-0.159254738,0.063342502,0.108043425,0.165939228,-0.008777084,-0.186306203,Fake,-0.002102894,-0.059616748,-0.039075969,-0.000137718,-0.286586519,Hold,-0.057186814,-0.184091379,-0.159254738,-0.004896913,-0.027331382,0.000838508,0.001810593,0.506583681,0.003056370,0.001073867,0.208712595,0.001039320,0.228143476,-0.002151251,0.000000000,9.243679062,0.002306139,0.068654508,0.000000000,0.228143476,0.679873631,-0.120991897,-0.001320132,0.003056370,-0.005158560,0.005695160,-0.102656141,0.003056370,0.482385842,0.166666667,0.240566253,0.000459176,14.495350676,0.019344674,-0.037563751,-0.159300056,-0.016835366,-0.142857143,-0.000623519,-2.000000000,0.379489315,0.379431408,-0.163265453,-0.064155805,#VALUE!,-0.036139029,0.045124252,Hold,0.003056370,0.002057484,0.629211028,-0.006051080,-0.070972030,0.155611899,-0.113114261,-0.114359475,-0.139414026,-0.006498139,-0.058490457,Hold,0.962264709,Sell,-0.007842524,0
3/1/2016,198.11,0.926514380,0.007024832,0.000857500,-0.333333333,0.200000000,0.076923077,0.579334453,0.143009606,-0.008370319,0.100588878,0.029919794,0.144613049,Green,0.007749139,0.113568180,0.023505081,0.000109702,0.600556781,Sell,-0.002700699,-0.073878450,0.579334453,-0.018087213,-0.063458855,0.000857500,0.005032283,0.150420472,0.004746525,0.004085799,0.955109989,0.004429291,0.978016037,0.000658698,0.007779205,1.842580762,0.005047009,0.194949333,0.000000000,0.978016037,0.151343068,-0.322817645,-0.000895152,0.004746525,0.007957711,0.023451770,0.163930428,0.004746525,0.746711974,-0.142857143,-0.020277481,-0.000199799,-1.150967229,-0.012227870,0.043952556,0.580698280,0.050923369,0.166666667,0.284020357,-2.000000000,0.237907968,0.239356496,0.167482550,0.084837674,#VALUE!,0.028363173,0.033699222,Hold,0.004746525,0.006601041,0.603454697,0.013119099,0.057530815,0.557656576,-0.305373204,-0.076374849,-0.074551255,0.015707900,0.139806140,Hold,-0.970811340,Hold,0.023506939,0
3/2/2016,199.00,0.156440048,0.004968581,0.000860614,-0.500000000,0.083333333,0.000000000,0.257009562,-0.174127486,0.064830835,-0.087141496,-0.033125143,0.489606420,Fade,0.003858840,-0.001767533,-0.009635034,0.000130742,0.196381928,Sell,0.026632012,0.103152292,0.257009562,0.007514019,0.025376554,0.000860614,0.005137561,-0.017684647,0.005115288,0.004141453,0.454509053,0.004439001,0.460889949,0.003505111,0.004288335,-0.591933880,0.005010844,0.122404837,0.000000000,0.460889949,-0.333498950,-0.470392214,-0.000474504,0.005115288,0.009295558,0.005359873,0.094339153,0.005115288,0.259363812,-0.166666667,-0.311772905,-0.000192862,4.980577222,0.045322893,0.030408264,0.273576316,0.009478157,0.142857143,0.043266862,2.000000000,0.051387316,0.053822938,0.334261514,0.102481604,#VALUE!,-0.004569032,0.034519184,Hold,0.005115288,0.006530761,-0.610753872,0.007684874,-0.009117188,0.083741625,0.106745693,-0.000434807,-0.027946797,0.006883166,0.021061546,Hold,-0.428433679,Sell,0.004492449,0
3/3/2016,199.78,-0.200765373,0.004752314,0.000863244,-1.000000000,0.076923077,0.000000000,-0.185254349,0.000000000,0.210084450,-0.139329276,-0.034439238,0.129274323,Fake,-0.014839591,0.019315980,-0.163074236,0.000162666,0.036291190,Sell,0.046520003,0.330194924,-0.185254349,-0.028586010,-0.305122369,0.000863244,0.005138456,0.336288889,0.006271683,0.004111078,0.283535144,0.004359139,0.286823786,-0.000100491,0.003717497,-0.238235004,0.004848356,0.086477857,0.015848534,0.286823786,0.015710396,-0.860063343,-0.000066432,0.006271683,0.004037259,0.017150749,0.054117826,0.006271683,0.161202140,0.000000000,0.000000000,0.000271988,0.688618303,0.051038599,0.027128234,-0.201712551,0.008228705,0.000000000,-0.139329276,0.000000000,0.101208987,0.103650481,0.049060714,-0.031157264,#VALUE!,-0.157825302,0.018002570,Hold,0.006271683,0.006328154,-0.066296206,0.003997925,-0.290741779,0.248579758,0.008513991,-0.177441103,-0.209656360,0.003978301,0.018286921,Hold,-0.621755057,Sell,0.003919593,0
3/4/2016,200.43,-0.461722037,0.001376449,0.000865306,#DIV/0!,0.000000000,0.000000000,-0.190114155,0.000000000,-0.139811057,-0.135354732,-0.018839080,-0.121887690,Squat,-0.003886141,0.004104256,-0.081143749,0.000086663,0.073632468,Sell,0.033884558,-0.147373247,-0.190114155,-0.019776698,-0.198269927,0.000865306,0.005033646,-0.123589594,0.005083318,0.003993698,0.194207733,0.004189222,0.196393663,-0.001530677,0.007757773,0.318576330,0.004444143,0.063665417,0.019949977,0.196393663,-0.000396325,-5.829571806,0.000320860,0.005083318,0.006207436,-0.017012592,-0.015124839,0.005083318,0.046612535,0.000000000,0.000000000,0.000246579,0.543068813,-0.014504844,0.036271965,-0.203556750,0.006801235,0.000000000,-0.135354732,0.000000000,0.106746926,0.109296319,-0.124378258,-0.033822773,#VALUE!,-0.076472911,0.021707848,Hold,0.005083318,0.005995720,0.372783583,0.005220089,-0.147097715,-0.200873281,-0.145504435,-0.098785532,-0.101112142,0.004727437,0.015238703,Hold,52.097985278,Sell,0.003253549,-1
3/7/2016,200.59,-0.562223667,0.002433429,0.000865248,#DIV/0!,-0.071428571,-0.071428571,-0.276056775,0.000000000,-0.036950931,-0.184095528,-0.029380848,0.070544247,Fake,0.002781126,-0.020763934,-0.011533509,-0.000112776,-0.175424465,Sell,0.032181228,0.048339034,-0.276056775,-0.006720129,-0.060515330,0.000865248,0.004573212,-0.251953829,0.003961796,0.003556629,0.122722447,0.003668559,0.124481823,0.002324063,0.000000000,0.292614039,0.003864029,0.044900915,0.009007099,0.124481823,0.012070407,1.056069829,0.000659498,0.003961796,-0.000149853,-0.015813086,0.059917812,0.003961796,0.076124019,0.000000000,0.000000000,-0.000117336,0.227556023,0.027801275,0.027131286,-0.287692135,0.001662887,0.000000000,-0.184095528,0.000000000,-0.015753425,-0.012515401,0.027273333,-0.053372647,#VALUE!,-0.007617407,0.018165171,Hold,0.003961796,0.005181925,-0.215516591,0.000166450,-0.015176789,-0.229668083,-0.205107822,-0.206650065,-0.230202567,0.000324507,0.003850290,Hold,-0.057863359,Sell,0.000798299,1
3/8/2016,198.40,1.015235837,-0.004943021,0.000855061,#DIV/0!,-0.461538462,-0.076923077,-0.181581665,0.263156975,-0.080173752,0.000000000,-0.014779144,-0.378143379,Squat,0.000892208,-0.095338215,-0.011105155,0.000294973,-0.408000569,Hold,-0.022280400,0.055590780,-0.181581665,-0.005674611,-0.019613025,0.000855061,0.002446235,-0.396998927,0.002015058,0.001582247,-0.007508479,0.001435287,-0.005339854,-0.001539806,0.000000000,-0.651903722,0.001846337,-0.030345612,0.000000000,-0.005339854,-0.240483760,0.240868780,0.000817811,0.002015058,-0.005470628,-0.026814530,-0.119355016,0.002015058,0.093684107,0.000000000,0.263156975,-0.000051633,-0.411834605,-0.008558006,-0.032675942,-0.178215754,-0.022722578,0.000000000,0.000000000,0.000000000,-0.013510912,-0.010189143,-0.292037173,-0.070885836,#VALUE!,-0.009112475,-0.009056620,Hold,0.002015058,0.002040261,0.307681234,-0.007288952,-0.018141913,-0.497569645,-0.114971554,-0.359118428,-0.375558576,-0.008197138,-0.090890276,Hold,2.881543664,Sell,-0.010917803,0
3/9/2016,199.38,0.137279041,0.001939257,0.000858551,-0.200000000,0.000000000,-0.083333333,0.169573271,0.233259635,-0.085201744,-0.044256006,-0.037846965,0.346491893,Fake,-0.000831629,0.022927390,-0.034817661,-0.000064215,-0.040398996,Hold,-0.015150813,-0.069642794,0.169573271,0.007700936,-0.002841669,0.000858551,0.002871051,-0.038926970,0.002655847,0.002034487,0.019537258,0.001965199,0.021028537,0.000892120,0.000000000,-0.283491793,0.002238236,-0.028445305,0.000000000,0.021028537,0.040075858,0.230672348,0.001005635,0.002655847,0.000226009,0.009072589,-0.026026813,0.002655847,0.039503979,-0.200000000,-0.013392292,0.000303402,0.326329859,0.031562438,0.025830701,0.170121484,0.010404619,0.125000000,0.075211994,0.666666667,-0.023481857,-0.019959790,0.176563861,0.028847866,#VALUE!,-0.032254284,-0.005823495,Hold,0.002655847,0.002641867,-0.415964107,0.001793694,-0.063468229,0.326087903,-0.218253936,0.236465374,0.197104795,0.002578847,0.030120639,Hold,-0.332205767,Hold,0.004939572,0
3/10/2016,199.54,-0.984496233,0.001348393,0.000858503,-0.250000000,0.000000000,-0.090909091,-0.355014800,0.000000000,-0.374753993,-0.187010144,0.021226549,-0.209006431,Green,-0.003979882,-0.008628094,-0.069257700,-0.000009547,-0.077457646,Hold,-0.013475466,-0.003508661,-0.355014800,-0.021171899,-0.137689564,0.000858503,0.002647739,0.191199746,0.002739644,0.001868044,0.009519838,0.001788844,0.010779043,-0.006671201,0.000000000,1.577862753,0.001990329,-0.038546087,0.000000000,0.010779043,0.674507619,0.164504420,0.001169890,0.002739644,0.000577635,0.001271533,-0.042125224,0.002739644,0.056181635,0.000000000,0.000000000,0.000162435,0.418813477,-0.051199689,0.040800085,-0.364220356,0.001681076,0.000000000,-0.187010144,0.000000000,-0.083681038,-0.080312438,-0.166005134,-0.068805612,#VALUE!,-0.066707797,0.008983092,Hold,0.002739644,0.002303083,1.654679608,0.000652634,-0.128965664,0.034776118,-1.428935694,-0.472115187,-0.470968922,0.000690108,0.004888854,Hold,-0.081212142,Sell,0.000802428,-1
3/11/2016,202.76,66.286080615,0.006868819,0.000871608,-0.333333333,0.714285714,0.400000000,1.193277555,-0.161386844,-0.511522292,0.154434252,0.009465340,-0.146252967,Fade,0.011157996,0.100328235,0.090913943,-0.000075845,0.696914630,Sell,0.029471045,0.428520213,1.193277555,0.015355286,0.155008344,0.000871608,0.004661261,0.094285079,0.002891596,0.003793647,0.113662901,0.003962865,0.113337936,0.002167032,0.007251015,0.384415275,0.003788424,0.021520497,0.000000000,0.113337936,-0.007305643,0.275594327,0.001490561,0.002891596,0.009737708,0.001634301,0.057781414,0.002891596,0.078586864,-0.250000000,-0.371040133,-0.000210911,0.231763078,-0.027640599,0.035208433,1.221332073,0.033777428,0.111111111,0.282704724,0.400000000,-0.068268864,-0.063509717,0.093948886,0.230794748,#VALUE!,0.094068426,0.009392377,Hold,0.002891596,0.005159744,-0.108403193,0.011873095,0.196985720,0.043250497,-1.793381752,-0.998493461,-0.998542536,0.012939945,0.090337076,Hold,-0.975364108,Sell,0.016137126,0
3/14/2016,202.50,-0.182587571,0.000561639,0.000869733,-0.500000000,0.083333333,0.000000000,-0.109194091,-0.203238276,0.660410947,0.044186561,-0.040495056,0.548900330,Fade,-0.001697514,-0.028879833,-0.054598369,-0.000096586,0.079052624,Sell,0.015156870,0.026264047,-0.109194091,0.021574262,0.006190554,0.000869733,0.003920895,0.306247989,0.003678142,0.003100231,0.060035801,0.003158495,0.060362815,0.005645616,0.001134042,-0.435427771,0.003218436,-0.013870718,0.000000000,0.060362815,-0.276524902,0.169608265,0.001740778,0.003678142,0.006164082,0.011492458,0.015411447,0.003678142,0.032913565,0.333333333,0.062348966,0.000525365,-0.230679615,0.072924902,-0.018146805,-0.113251546,-0.002638204,-0.100000000,-0.060232095,-0.285714286,0.025736015,0.029893065,0.294031963,-0.028147743,#VALUE!,-0.051121048,0.005998750,Hold,0.003678142,0.004002686,-0.613984402,0.003668876,-0.099628735,0.292006501,2.766108659,364.221392779,356.029556650,0.002426199,-0.011771711,Hold,9.618179445,Sell,-0.001282280,0
3/15/2016,202.17,-1.124673962,0.002438516,0.000867561,-1.000000000,0.000000000,-0.071428571,-0.287096467,-0.140405852,0.404797156,-0.066733173,-0.033858446,-0.021258994,Squat,-0.004814540,-0.028147644,-0.085989514,0.000333445,-0.135015839,Sell,0.017949968,-0.076228963,-0.287096467,-0.016102117,-0.272794727,0.000867561,0.003212949,0.225041223,0.003229082,0.002456912,0.022761260,0.002427460,0.023420693,-0.000224698,0.000000000,0.334021407,0.002502612,-0.041121415,0.018540011,0.023420693,-0.079259388,0.108008160,0.001925445,0.003229082,-0.003038450,-0.006177031,0.055254681,0.003229082,0.008537914,0.250000000,0.074492685,0.000160675,-0.320858149,0.036443783,-0.023392514,-0.295627670,-0.003357432,-0.111111111,-0.170429487,-0.400000000,-0.064608419,-0.061660734,-0.197975737,-0.067182894,#VALUE!,-0.083038099,0.023245383,Hold,0.003229082,0.002939642,0.165361275,-0.002568700,-0.159180873,-0.122873236,0.041428490,1.411020953,1.383288097,-0.002333880,-0.015835923,Hold,1.164995189,Sell,-0.001629640,0
3/16/2016,203.34,0.479178451,0.003793973,0.000871825,#DIV/0!,0.076923077,0.076923077,0.244342953,0.131828370,-0.336465052,-0.019803094,-0.011784407,0.034762884,Green,0.003230604,0.026764600,0.005011395,-0.000057357,0.199687261,Sell,0.029459040,-0.056607679,0.244342953,0.004938557,-0.101200750,0.000871825,0.003656906,-0.241984148,0.002798860,0.002908024,0.041451875,0.002938337,0.041690255,-0.000865877,0.003841677,0.891094002,0.002848707,-0.028501194,0.002592958,0.041690255,0.105169035,0.113472193,0.002139809,0.002798860,0.004435324,-0.006248897,0.074670405,0.002798860,0.024716540,-0.200000000,-0.094537304,-0.000366227,0.378994229,-0.019757220,0.033242541,0.247213170,0.011943630,0.125000000,0.102721519,0.666666667,-0.029965613,-0.027393037,-0.009818711,0.055658041,#VALUE!,0.007824281,0.032594556,Hold,0.002798860,0.003555250,0.533790632,0.004886514,0.015709782,-0.140840497,0.130140976,-0.498770296,-0.500214616,0.005111897,0.032206612,Hold,-0.462987868,Sell,0.005787199,0
3/17/2016,204.63,-3.070426860,0.003483762,0.000876592,#DIV/0!,-0.071428571,0.000000000,0.341819030,-0.139984243,-0.185042092,-0.007563027,-0.006021707,0.464171501,Green,0.002316364,0.028755842,-0.012670969,-0.000329056,0.152517726,Sell,0.035233759,-0.019746948,0.341819030,0.018780782,0.062572451,0.000876592,0.004129202,0.012684407,0.003413669,0.003374802,0.057278042,0.003457682,0.057206786,-0.000974973,0.006917815,-0.109870059,0.003327095,-0.019515549,0.000000000,0.057206786,0.043541834,0.116915040,0.002384882,0.003413669,0.006487875,0.008665344,0.029628944,0.003413669,-0.037422274,-0.250000000,-0.354988182,-0.000261740,0.262960524,-0.025089924,0.033410975,0.352425460,0.013013306,0.111111111,0.102707747,0.400000000,-0.047955616,-0.044936674,0.406519960,0.118621016,#VALUE!,-0.009300555,0.030537122,Hold,0.003413669,0.004192379,0.083695007,0.006439846,-0.018514610,0.225898772,0.319528312,-0.802461306,-0.799742846,0.006415871,0.032720902,Hold,0.101850058,Sell,0.006344099,0
3/18/2016,204.38,-3.234689976,0.001282946,0.000874754,-1.000000000,0.000000000,-0.071428571,-0.433604333,-0.182553933,-0.316647195,-0.253911033,-0.045214345,0.169979276,Squat,-0.014196214,-0.006745959,-0.210835639,0.000098225,-0.109600330,Sell,0.023911440,0.090755152,-0.433604333,-0.002101128,-0.235848206,0.000874754,0.003446593,0.147124968,0.003858514,0.002748534,0.024176919,0.002742067,0.024514375,0.002602832,0.000000000,-0.694220839,0.002699825,-0.037021825,0.005793177,0.024514375,-0.613412670,0.078463330,0.002565888,0.003858514,0.001421574,0.006673141,-0.022480437,0.003858514,-0.057115063,0.333333333,0.089928090,0.000259493,-0.379642135,-0.031143557,-0.033316477,-0.446612772,-0.002489544,-0.100000000,-0.328519930,-0.285714286,-0.077101090,-0.074221042,0.177242370,-0.094345895,#VALUE!,-0.207790637,0.029916519,Sell,0.003858514,0.003168550,-0.601626347,0.000538664,-0.372404325,0.143136648,0.165645762,0.433650350,0.448019700,0.000097891,-0.013060683,Hold,0.563859070,Sell,-0.001221717,0
3/21/2016,204.67,0.593609156,0.001934913,0.000875230,#DIV/0!,-0.076923077,-0.076923077,-0.095694676,0.000000000,1.183991423,-0.064516753,-0.039490306,-0.057851214,Fake,0.002768656,-0.011357427,0.006378652,0.000430819,-0.106650472,Sell,0.019646423,-0.048220470,-0.095694676,0.039807429,-0.099053664,0.000875230,0.003222302,-0.201895501,0.002330364,0.002568090,0.014881882,0.002540515,0.015240338,-0.000097929,0.000000000,0.426079305,0.002373950,-0.035313311,0.014399604,0.015240338,1.207207073,0.063696744,0.002722342,0.002330364,0.000391608,-0.021580750,0.023067560,0.002330364,-0.091146760,0.000000000,0.000000000,-0.000016739,0.154387371,0.066567193,0.018164015,-0.099739052,0.002895008,0.000000000,-0.064516753,0.000000000,-0.033361432,-0.030959107,-0.213859794,-0.016665453,#VALUE!,0.008723880,0.039222661,Sell,0.002330364,0.002835774,0.163269034,0.000734136,0.017523866,-0.407640568,0.051086938,1.393161621,1.362227865,0.000905363,0.007824964,Hold,-0.110003711,Sell,0.001418891,0
3/22/2016,204.56,-0.200573620,0.000945387,0.000873994,#DIV/0!,0.166666667,0.166666667,-0.156966369,-0.170957086,-0.073395083,0.024138026,-0.023010185,-0.044112337,Green,0.002079407,-0.028599443,0.001575701,-0.000019173,-0.122895957,Hold,0.009819301,-0.068826280,-0.156966369,0.006684900,-0.031415432,0.000873994,0.002738650,-0.201503621,0.001970533,0.002147124,-0.002816347,0.002072190,-0.002315524,-0.000720852,0.000000000,0.690355663,0.001987477,-0.040126830,0.000659087,-0.002315524,0.089451421,0.043884599,0.002834095,0.001970533,0.000146788,-0.005007404,0.012625406,0.001970533,-0.080316412,0.250000000,0.036303642,-0.000167981,-0.374918408,0.021272986,-0.023844431,-0.160257817,-0.001094963,-0.111111111,-0.089655088,-0.400000000,-0.001585580,0.001477691,-0.050053771,-0.034507679,#VALUE!,0.003549339,0.024613991,Sell,0.001970533,0.002147151,0.456131979,-0.000081515,0.007111276,-0.156229537,0.029351409,0.954351989,0.942700117,-0.000195582,-0.006515094,Hold,0.216243536,Sell,-0.000537451,0
3/23/2016,203.21,-0.059738984,-0.002839583,0.000867468,#DIV/0!,-0.428571429,-0.071428571,-0.418406991,0.191611314,0.053061224,0.049062891,-0.025153446,-0.273101604,Fade,-0.000991728,-0.088761469,-0.031889304,0.000142952,-0.424139361,Hold,-0.021996454,0.070119857,-0.418406991,-0.025391590,-0.061046698,0.000867468,0.001436775,-0.208683055,0.001213247,0.000964668,-0.049410216,0.000756196,-0.048358886,-0.000940592,0.000000000,-0.850067870,0.000835746,-0.084873987,0.000000000,-0.048358886,-0.043722272,0.003728619,0.002836623,0.001213247,-0.003571443,-0.010478010,-0.140589180,0.001213247,-0.075387156,0.200000000,0.429933576,0.000591084,-0.468727279,0.042494717,-0.020312104,-0.420293096,-0.013452825,-0.125000000,-0.082069970,-0.666666667,-0.045721150,-0.043334038,-0.216495713,-0.136708456,#VALUE!,-0.030714747,0.008178728,Sell,0.001213247,0.000317581,-0.066257066,-0.004581318,-0.060486098,-0.385500453,0.013718934,-0.510904300,-0.525538722,-0.005086057,-0.079281258,Hold,2.014917955,Sell,-0.006599487,1
3/24/2016,203.12,-0.341803664,0.004013021,0.000866332,-0.200000000,0.000000000,-0.076923077,-0.089933000,-0.125673777,0.308955019,0.140989904,-0.026409480,0.180115436,Green,-0.000638509,-0.017031736,-0.023689522,0.000034069,-0.645363935,Hold,-0.002765351,-0.036774999,-0.089933000,-0.007917730,-0.062049954,0.000866332,0.001166792,-0.428947171,0.000950343,0.000775810,-0.054631069,0.000575554,-0.053676472,0.001194398,0.000000000,4.312251599,0.000615144,-0.093823164,0.000000000,-0.053676472,0.033563145,-0.003631742,0.002818327,0.000950343,-0.005990053,-0.003684512,0.087868908,0.000950343,-0.000140085,0.166666667,0.020047261,0.000146600,-0.831093843,0.035222922,-0.021579529,-0.090658926,-0.000909212,-0.142857143,-0.022008654,-2.000000000,-0.009966234,-0.008095564,0.102339266,-0.016153172,#VALUE!,-0.022761692,-0.003578786,Sell,0.000950343,0.000016927,-0.051613448,-0.004143805,-0.045005290,-0.218288024,-0.047152696,3.064637324,3.023029868,-0.003219637,-0.005660560,Hold,0.044560639,Hold,-0.000442951,0
