Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy
2014-03-31,0.008,0.013,0.004,0.2,-0.019,0
2014-04-01,0.007,0.015,0.007,0.6,-0.106,0
2014-04-02,0.003,0.010,0.006,0.9,-0.117,0
2014-04-03,-0.001,0.002,0.003,1,-0.017,0
2014-04-04,-0.012,-0.013,-0.003,0.9,1.187,0
2014-04-07,-0.011,-0.023,-0.008,0.3,-0.169,0
2014-04-08,0.004,-0.007,-0.006,0,-0.200,0
2014-04-09,0.011,0.015,0.001,0.2,-0.110,0
2014-04-10,-0.021,-0.010,-0.002,0.5,0.725,0
2014-04-11,-0.009,-0.030,-0.006,0,-0.033,0
2014-04-14,0.008,-0.001,-0.007,0,-0.208,0
2014-04-15,0.007,0.015,0.002,0.2,0.187,0
2014-04-16,0.010,0.017,0.008,0.4,-0.330,0
2014-04-17,0.001,0.012,0.006,0.6,0.001,0
2014-04-21,0.003,0.005,0.005,0.6,-0.351,0
2014-04-22,0.005,0.008,0.003,0.7,0.256,0
2014-04-23,-0.002,0.002,0.002,0.8,-0.139,0
2014-04-24,0.002,-0.000,0.002,0.8,0.194,0
2014-04-25,-0.008,-0.006,-0.003,1,0.138,0
2014-04-28,0.003,-0.005,-0.001,0.7,0.346,0
2014-04-29,0.005,0.008,0.000,0.8,-0.378,0
2014-04-30,0.003,0.008,0.004,0.9,0.207,0
2014-05-01,0.000,0.003,0.003,1,-0.084,0
2014-05-02,-0.001,-0.001,0.001,1,0.055,0
2014-05-05,0.002,0.000,0.000,0.9,-0.227,0
2014-05-06,-0.009,-0.007,-0.003,1,0.126,0
2014-05-07,0.006,-0.003,-0.000,0,0.246,0
2014-05-08,-0.001,0.005,-0.001,0.6,-0.121,0
2014-05-09,0.001,0.000,0.002,0.5,-0.106,0
2014-05-12,0.010,0.011,0.003,0.6,0.039,0
2014-05-13,0.001,0.011,0.004,1,-0.236,0
2014-05-14,-0.005,-0.004,0.002,1,0.089,0
2014-05-15,-0.009,-0.013,-0.004,0.6,1.141,0
2014-05-16,0.003,-0.005,-0.004,0,-0.371,0
2014-05-19,0.004,0.007,-0.001,0.2,-0.345,0
2014-05-20,-0.006,-0.003,0.000,0.4,0.749,0
2014-05-21,0.008,0.002,0.002,0,-0.202,0
2014-05-22,0.002,0.011,0.001,0.5,-0.309,0
2014-05-23,0.004,0.006,0.005,0.6,-0.007,0
2014-05-27,0.006,0.010,0.004,0.9,0.179,0
2014-05-28,-0.001,0.005,0.003,1,-0.073,0
2014-05-29,0.005,0.004,0.003,1,-0.035,0
2014-05-30,0.002,0.007,0.002,1,0.185,0
2014-06-02,0.001,0.003,0.003,1,-0.153,0
2014-06-03,-0.001,0.001,0.001,1,0.006,0
2014-06-04,0.002,0.002,0.001,1,-0.146,0
2014-06-05,0.007,0.009,0.003,1,0.659,0
2014-06-06,0.005,0.011,0.005,1,-0.146,0
2014-06-09,0.001,0.006,0.004,1,-0.173,0
2014-06-10,0.000,0.001,0.002,1,-0.123,0
2014-06-11,-0.003,-0.003,-0.001,1,0.204,0
2014-06-12,-0.007,-0.011,-0.003,0.7,0.546,0
2014-06-13,0.003,-0.004,-0.002,0,-0.229,0
2014-06-16,0.001,0.004,-0.001,0.2,0.066,0
2014-06-17,0.003,0.004,0.002,0.2,-0.030,0
2014-06-18,0.007,0.010,0.004,0.4,0.241,0
2014-06-19,0.001,0.008,0.004,0.7,-0.184,0
2014-06-20,0.002,0.003,0.003,0.7,0.171,0
2014-06-23,-0.000,0.002,0.001,0.5,-0.298,0
2014-06-24,-0.006,-0.006,-0.001,0.4,0.363,0
2014-06-25,0.005,-0.002,-0.000,0,-0.140,0
2014-06-26,-0.001,0.004,-0.001,0.2,0.018,0
2014-06-27,0.002,0.001,0.002,0.2,-0.153,0
2014-06-30,-0.001,0.001,0.000,0.3,-0.017,0
2014-07-01,0.007,0.006,0.003,0.3,0.289,0
2014-07-02,0.001,0.008,0.002,0.7,-0.420,0
2014-07-03,0.005,0.006,0.004,0.8,0.009,0
2014-07-07,-0.003,0.001,0.001,1,0.165,0
2014-07-08,-0.006,-0.010,-0.001,0.6,0.753,0
2014-07-09,0.004,-0.002,-0.002,0,-0.325,0
2014-07-10,-0.004,0.001,-0.002,0.3,0.357,0
2014-07-11,0.001,-0.003,0.000,0,-0.351,0
2014-07-14,0.005,0.006,0.001,0.1,-0.087,0
2014-07-15,-0.002,0.003,0.001,0.4,0.898,0
2014-07-16,0.004,0.002,0.002,0.2,-0.281,0
2014-07-17,-0.011,-0.008,-0.003,0.4,0.818,0
2014-07-18,0.010,-0.001,0.001,0,-0.145,0
2014-07-21,-0.002,0.008,-0.001,0.4,-0.456,0
2014-07-22,0.004,0.002,0.004,0.3,0.001,0
2014-07-23,0.002,0.007,0.001,0.4,-0.031,0
2014-07-24,0.000,0.002,0.002,0.5,-0.133,0
2014-07-25,-0.005,-0.005,-0.001,0.7,0.351,0
2014-07-28,0.000,-0.004,-0.002,0.5,-0.099,0
2014-07-29,-0.004,-0.004,-0.003,0.5,0.162,0
2014-07-30,0.000,-0.004,-0.001,0.1,0.295,0
2014-07-31,-0.020,-0.020,-0.008,0.1,0.760,0
2014-08-01,-0.003,-0.023,-0.008,0,0.032,0
2014-08-04,0.007,0.004,-0.005,0,-0.517,0
2014-08-05,-0.010,-0.003,-0.002,0.3,0.672,0
2014-08-06,0.000,-0.009,-0.001,0.1,-0.379,0
2014-08-07,-0.005,-0.005,-0.005,0.1,0.432,0
2014-08-08,0.012,0.006,0.002,0,-0.138,0
2014-08-11,0.003,0.015,0.003,0.4,-0.363,0
2014-08-12,-0.001,0.002,0.005,0.5,-0.012,0
2014-08-13,0.007,0.005,0.003,0.4,-0.062,0
2014-08-14,0.005,0.012,0.004,0.7,-0.169,0
2014-08-15,-0.000,0.005,0.004,0.9,1.439,0
2014-08-18,0.008,0.008,0.004,1,-0.461,0
2014-08-19,0.005,0.014,0.004,1,-0.216,0
2014-08-20,0.003,0.008,0.005,1,0.230,0
2014-08-21,0.003,0.006,0.004,1,-0.068,0
2014-08-22,-0.002,0.001,0.001,1,0.123,0
2014-08-25,0.005,0.004,0.002,1,-0.161,0
2014-08-26,0.001,0.006,0.001,1,-0.259,0
2014-08-27,-0.000,0.000,0.002,1,0.012,0
2014-08-28,-0.001,-0.001,0.000,1,0.218,0
2014-08-29,0.003,0.002,0.001,1,0.130,0
2014-09-02,-0.000,0.002,0.001,1,0.099,0
2014-09-03,-0.001,-0.001,0.001,1,-0.207,0
2014-09-04,-0.001,-0.002,-0.001,0.9,0.483,0
2014-09-05,0.004,0.003,0.001,0.7,0.199,0
2014-09-08,-0.003,0.002,0.000,1,-0.372,0
2014-09-09,-0.006,-0.009,-0.002,0.3,0.381,0
2014-09-10,0.004,-0.003,-0.002,0,-0.241,0
2014-09-11,0.001,0.005,-0.000,0.3,-0.007,0
2014-09-12,-0.006,-0.005,-0.000,0.4,0.758,0
2014-09-15,-0.001,-0.007,-0.002,0,-0.349,0
2014-09-16,0.008,0.007,0.000,0,0.521,0
2014-09-17,0.001,0.009,0.003,0.5,0.302,0
2014-09-18,0.005,0.007,0.005,0.5,-0.372,0
2014-09-19,-0.001,0.004,0.002,0.8,0.281,0
2014-09-22,-0.008,-0.009,-0.001,0.4,0.032,0
2014-09-23,-0.006,-0.013,-0.005,0,-0.113,0
2014-09-24,0.008,0.002,-0.002,0,-0.037,0
2014-09-25,-0.016,-0.008,-0.005,0.3,0.401,0
2014-09-26,0.008,-0.008,0.000,0,-0.311,0
2014-09-29,-0.002,0.006,-0.003,0.3,-0.081,0
2014-09-30,-0.003,-0.004,0.001,0.2,0.380,0
2014-10-01,-0.014,-0.016,-0.006,0.1,0.354,0
2014-10-02,0.000,-0.013,-0.006,0,-0.115,0
2014-10-03,0.011,0.011,-0.001,0,-0.227,0
2014-10-06,-0.001,0.010,0.003,0.3,-0.138,0
2014-10-07,-0.015,-0.017,-0.002,0.3,0.412,0
2014-10-08,0.017,0.002,0.000,0,0.261,0
2014-10-09,-0.020,-0.003,-0.006,0.6,0.130,0
2014-10-10,-0.011,-0.031,-0.005,0.2,0.053,0
2014-10-13,-0.016,-0.028,-0.016,0,0.041,0
2014-10-14,0.002,-0.015,-0.008,0,-0.065,0
2014-10-15,-0.007,-0.005,-0.007,0.1,0.764,0
2014-10-16,-0.001,-0.008,-0.002,0,-0.290,0
2014-10-17,0.012,0.011,0.001,0,-0.206,0
2014-10-20,0.010,0.022,0.007,0.4,-0.394,0
2014-10-21,0.020,0.030,0.014,0.7,0.192,0
2014-10-22,-0.007,0.013,0.008,1,-0.020,0
2014-10-23,0.012,0.004,0.008,0.9,0.021,0
2014-10-24,0.008,0.019,0.004,1,-0.239,0
2014-10-27,-0.001,0.006,0.006,1,-0.297,0
2014-10-28,0.011,0.010,0.006,1,0.287,0
2014-10-29,-0.002,0.010,0.003,1,0.336,0
2014-10-30,0.006,0.005,0.005,1,-0.205,0
2014-10-31,0.011,0.018,0.005,1,0.296,0
2014-11-03,0.001,0.012,0.006,1,-0.363,0
2014-11-04,-0.003,-0.003,0.003,1,-0.003,0
2014-11-05,0.006,0.003,0.001,0.9,-0.018,0
2014-11-06,0.004,0.010,0.002,1,0.168,0
2014-11-07,0.001,0.005,0.004,1,-0.164,0
2014-11-10,0.003,0.004,0.003,1,-0.259,0
2014-11-11,0.001,0.004,0.002,1,-0.178,0
2014-11-12,-0.001,-0.000,0.001,1,0.654,0
2014-11-13,0.001,0.000,0.000,0.9,-0.053,0
2014-11-14,0.000,0.001,0.000,1,-0.058,0
2014-11-17,0.001,0.001,0.001,1,0.000,0
2014-11-18,0.006,0.006,0.002,1,-0.054,0
2014-11-19,-0.002,0.004,0.002,1,0.083,0
2014-11-20,0.002,0.000,0.002,0.8,-0.116,0
2014-11-21,0.005,0.007,0.002,0.9,0.954,0
2014-11-24,0.003,0.008,0.003,1,-0.537,0
2014-11-25,-0.001,0.002,0.002,1,0.201,0
2014-11-26,0.003,0.002,0.002,0.9,-0.214,0
2014-11-28,-0.002,0.000,0.000,1,-0.069,0
2014-12-01,-0.007,-0.009,-0.002,0.6,0.796,0
2014-12-02,0.006,-0.001,-0.001,0,-0.283,0
2014-12-03,0.004,0.010,0.001,0.3,-0.075,0
2014-12-04,-0.001,0.003,0.003,0.5,0.324,0
2014-12-05,0.002,0.001,0.002,0.4,-0.003,0
2014-12-08,-0.007,-0.005,-0.002,0.5,0.193,0
2014-12-09,-0.001,-0.007,-0.002,0,0.153,0
2014-12-10,-0.016,-0.017,-0.008,0,0.277,0
2014-12-11,0.005,-0.011,-0.004,0,-0.005,0
2014-12-12,-0.016,-0.011,-0.009,0.1,0.272,0
2014-12-15,-0.007,-0.023,-0.006,0,-0.061,0
2014-12-16,-0.008,-0.015,-0.010,0,0.366,0
2014-12-17,0.020,0.011,0.002,0,-0.022,0
2014-12-18,0.025,0.045,0.012,0.4,0.015,0
2014-12-19,0.004,0.029,0.016,0.7,-0.049,0
2014-12-22,0.005,0.009,0.011,0.7,-0.395,0
2014-12-23,0.001,0.006,0.003,0.7,-0.176,0
2014-12-24,0.000,0.001,0.002,0.8,-0.648,0
2014-12-26,0.003,0.003,0.001,0.8,0.334,0
2014-12-29,0.001,0.005,0.001,1,0.389,0
2014-12-30,-0.005,-0.004,-0.000,1,-0.077,0
2014-12-31,-0.010,-0.015,-0.005,0.9,0.772,0
2015-01-02,-0.001,-0.010,-0.005,0.6,-0.068,0
2015-01-05,-0.018,-0.019,-0.010,0.6,0.397,0
2015-01-06,-0.009,-0.027,-0.009,0.3,0.233,0
2015-01-07,0.012,0.003,-0.005,0.2,-0.401,0
2015-01-08,0.018,0.030,0.007,0.3,0.174,0
2015-01-09,-0.008,0.010,0.007,0.7,0.024,0
2015-01-12,-0.008,-0.016,0.001,0.5,-0.043,0
2015-01-13,-0.003,-0.011,-0.006,0.4,0.486,0
2015-01-14,-0.006,-0.009,-0.006,0.3,-0.100,0
2015-01-15,-0.009,-0.015,-0.006,0.2,-0.085,0
2015-01-16,0.013,0.004,-0.001,0.1,0.200,0
2015-01-20,0.002,0.015,0.002,0.4,-0.389,0
2015-01-21,0.005,0.007,0.007,0.5,-0.050,0
2015-01-22,0.015,0.020,0.007,0.8,0.418,0
2015-01-23,-0.005,0.009,0.005,1,-0.337,0
2015-01-26,0.002,-0.003,0.004,0.9,-0.204,0
2015-01-27,-0.013,-0.011,-0.005,0.9,0.457,0
2015-01-28,-0.013,-0.026,-0.008,0.5,0.257,0
2015-01-29,0.009,-0.004,-0.006,0.2,0.030,0
2015-01-30,-0.013,-0.003,-0.006,0.5,0.139,0
2015-02-02,0.012,-0.000,0.003,0.2,-0.175,0
2015-02-03,0.014,0.027,0.004,0.5,-0.249,0
2015-02-04,-0.004,0.011,0.007,0.9,0.097,0
2015-02-05,0.010,0.006,0.007,0.8,-0.271,0
2015-02-06,-0.003,0.007,0.001,1,0.222,0
2015-02-09,-0.004,-0.007,0.001,0.9,-0.271,0
2015-02-10,0.011,0.006,0.001,0.7,0.103,0
2015-02-11,0.001,0.011,0.003,1,-0.053,0
2015-02-12,0.010,0.010,0.007,1,0.071,0
2015-02-13,0.004,0.014,0.005,1,-0.040,0
2015-02-17,0.002,0.006,0.005,1,-0.178,0
2015-02-18,0.000,0.002,0.002,1,-0.028,0
2015-02-19,-0.001,-0.001,0.000,1,0.222,0
2015-02-20,0.006,0.005,0.002,1,0.540,0
2015-02-23,-0.000,0.006,0.002,1,-0.472,0
2015-02-24,0.003,0.003,0.003,1,-0.047,0
2015-02-25,-0.001,0.002,0.001,1,0.030,0
2015-02-26,-0.001,-0.002,0.000,0.9,-0.005,0
2015-02-27,-0.003,-0.005,-0.002,0.9,0.487,0
2015-03-02,0.006,0.003,0.001,0.6,-0.190,0
2015-03-03,-0.004,0.002,-0.000,0.8,0.261,0
2015-03-04,-0.004,-0.008,-0.001,0.4,-0.042,0
2015-03-05,0.001,-0.003,-0.002,0,-0.272,0
2015-03-06,-0.014,-0.013,-0.006,0.1,1.447,0
2015-03-09,0.004,-0.010,-0.003,0,-0.523,0
2015-03-10,-0.016,-0.012,-0.009,0.2,0.713,0
2015-03-11,-0.002,-0.019,-0.005,0,-0.284,0
2015-03-12,0.013,0.010,-0.002,0,-0.147,0
2015-03-13,-0.006,0.007,0.002,0.3,0.728,0
2015-03-16,0.013,0.007,0.007,0.2,-0.162,0
2015-03-17,-0.003,0.010,0.001,0.5,-0.330,0
2015-03-18,0.012,0.009,0.007,0.5,1.415,0
2015-03-19,-0.005,0.007,0.001,0.7,-0.464,0
2015-03-20,0.009,0.004,0.005,0.6,0.507,0
2015-03-23,-0.002,0.007,0.001,0.8,-0.599,0
2015-03-24,-0.006,-0.008,0.000,0.9,0.091,0
2015-03-25,-0.015,-0.020,-0.008,0.7,1.050,0
2015-03-26,-0.002,-0.017,-0.008,0.3,-0.040,0
2015-03-27,0.002,-0.000,-0.005,0.2,-0.286,0
2015-03-30,0.012,0.015,0.004,0.3,-0.120,0
2015-03-31,-0.009,0.003,0.002,0.7,0.318,0
2015-04-01,-0.004,-0.012,-0.000,0.3,0.046,0
2015-04-02,0.004,0.000,-0.003,0.2,-0.345,0
2015-04-06,0.007,0.010,0.002,0.3,0.316,0
2015-04-07,-0.003,0.004,0.003,0.6,-0.290,0
2015-04-08,0.003,0.001,0.002,0.5,0.100,0
2015-04-09,0.004,0.008,0.001,0.7,-0.043,0
2015-04-10,0.005,0.010,0.004,0.9,-0.150,0
2015-04-13,-0.005,0.001,0.001,1,0.024,0
2015-04-14,0.002,-0.003,0.001,0.8,-0.019,0
2015-04-15,0.004,0.006,0.000,0.9,0.363,0
2015-04-16,-0.000,0.004,0.002,1,-0.307,0
2015-04-17,-0.012,-0.012,-0.003,1,1.772,0
2015-04-20,0.009,-0.002,-0.001,0.3,-0.566,0
2015-04-21,-0.001,0.008,-0.001,0.8,-0.125,0
2015-04-22,0.005,0.004,0.004,0.7,0.079,0
2015-04-23,0.003,0.007,0.002,0.9,0.311,0
2015-04-24,0.002,0.005,0.003,1,-0.402,0
2015-04-27,-0.004,-0.002,0.000,1,0.294,0
2015-04-28,0.003,-0.001,0.000,0.7,0.095,0
2015-04-29,-0.004,-0.001,-0.002,0.9,0.447,0
2015-04-30,-0.010,-0.014,-0.004,0.5,0.283,0
2015-05-01,0.011,0.001,-0.001,0,-0.359,0
2015-05-04,0.003,0.014,0.001,0.6,-0.314,0
2015-05-05,-0.011,-0.009,0.001,0.7,0.598,0
2015-05-06,-0.004,-0.016,-0.004,0.1,0.192,0
2015-05-07,0.004,-0.000,-0.004,0,-0.347,0
2015-05-08,0.013,0.017,0.004,0.2,0.766,0
2015-05-11,-0.005,0.008,0.004,0.8,-0.514,0
2015-05-12,-0.003,-0.008,0.002,0.5,0.581,0
2015-05-13,0.000,-0.003,-0.003,0.4,-0.209,0
2015-05-14,0.010,0.011,0.002,0.4,0.013,0
2015-05-15,0.001,0.012,0.004,1,-0.202,0
2015-05-18,0.003,0.004,0.005,1,-0.049,0
2015-05-19,-0.000,0.003,0.001,1,-0.009,0
2015-05-20,-0.001,-0.001,0.001,1,0.066,0
2015-05-21,0.003,0.002,0.001,0.9,-0.157,0
2015-05-22,-0.002,0.001,0.000,1,-0.113,0
2015-05-26,-0.011,-0.013,-0.003,0.8,1.164,0
2015-05-27,0.009,-0.001,-0.001,0.2,-0.250,0
2015-05-28,-0.001,0.008,-0.001,0.6,-0.196,0
2015-05-29,-0.006,-0.007,0.001,0.5,0.493,0
2015-06-01,0.002,-0.004,-0.002,0.1,-0.166,0
2015-06-02,-0.001,0.001,-0.002,0.2,-0.041,0
2015-06-03,0.003,0.002,0.001,0.1,-0.019,0
2015-06-04,-0.008,-0.006,-0.002,0.3,0.729,0
2015-06-05,-0.002,-0.010,-0.002,0,-0.199,0
2015-06-08,-0.006,-0.008,-0.005,0,-0.299,0
2015-06-09,0.000,-0.006,-0.003,0,0.231,0
2015-06-10,0.012,0.012,0.002,0,0.281,0
2015-06-11,0.003,0.015,0.005,0.5,-0.451,0
2015-06-12,-0.008,-0.005,0.002,0.7,0.833,0
2015-06-15,-0.004,-0.012,-0.003,0.4,-0.081,0
2015-06-16,0.005,0.002,-0.002,0.3,-0.314,0
2015-06-17,0.002,0.007,0.001,0.6,0.485,0
2015-06-18,0.010,0.012,0.006,0.8,0.309,0
2015-06-19,-0.004,0.006,0.003,1,-0.213,0
2015-06-22,0.005,0.001,0.004,0.6,-0.458,0
2015-06-23,0.001,0.006,0.001,0.8,-0.031,0
2015-06-24,-0.007,-0.007,-0.000,0.8,0.348,0
2015-06-25,-0.003,-0.010,-0.003,0.5,0.052,0
2015-06-26,0.000,-0.003,-0.003,0.4,0.073,0
2015-06-29,-0.021,-0.021,-0.008,0.4,0.945,0
2015-06-30,0.002,-0.019,-0.006,0,-0.097,0
2015-07-01,0.008,0.010,-0.004,0.1,-0.257,0
2015-07-02,-0.001,0.007,0.003,0.4,-0.232,0
2015-07-06,-0.003,-0.004,0.001,0.3,0.130,0
2015-07-07,0.006,0.003,0.001,0.3,0.473,0
2015-07-08,-0.017,-0.010,-0.005,0.5,-0.056,0
2015-07-09,0.001,-0.015,-0.003,0.1,-0.121,0
2015-07-10,0.013,0.014,-0.001,0.2,-0.102,0
2015-07-13,0.011,0.024,0.008,0.6,-0.181,0
2015-07-14,0.005,0.016,0.010,0.9,-0.230,0
2015-07-15,-0.000,0.004,0.005,1,0.198,0
2015-07-16,0.008,0.007,0.004,1,0.090,0
2015-07-17,0.001,0.009,0.003,1,-0.165,0
2015-07-20,0.001,0.002,0.003,1,-0.264,0
2015-07-21,-0.004,-0.003,-0.001,1,0.190,0
2015-07-22,-0.002,-0.006,-0.002,0.9,0.137,0
2015-07-23,-0.005,-0.008,-0.004,0.8,0.021,0
2015-07-24,-0.010,-0.016,-0.006,0.6,0.301,0
2015-07-27,-0.006,-0.016,-0.007,0.3,0.124,0
2015-07-28,0.012,0.007,-0.001,0.2,-0.067,0
2015-07-29,0.007,0.019,0.004,0.5,-0.144,0
2015-07-30,0.000,0.007,0.006,0.7,-0.137,0
2015-07-31,-0.002,-0.002,0.002,0.7,0.131,0
2015-08-03,-0.003,-0.005,-0.002,0.6,0.104,0
2015-08-04,-0.002,-0.005,-0.002,0.5,-0.282,0
2015-08-05,0.004,0.002,-0.000,0.4,0.048,0
2015-08-06,-0.008,-0.005,-0.002,0.6,0.353,0
2015-08-07,-0.002,-0.010,-0.002,0.2,0.016,0
2015-08-10,0.013,0.011,0.001,0.2,-0.319,0
2015-08-11,-0.009,0.004,0.001,0.9,0.464,0
2015-08-12,0.001,-0.008,0.002,0.5,0.465,0
2015-08-13,-0.001,0.000,-0.003,0.6,-0.481,0
2015-08-14,0.003,0.002,0.001,0.5,-0.224,0
2015-08-17,0.006,0.009,0.003,0.6,0.140,0
2015-08-18,-0.003,0.003,0.002,1,-0.093,0
2015-08-19,-0.008,-0.011,-0.002,0.8,1.412,0
2015-08-20,-0.021,-0.028,-0.011,0.2,0.124,0
2015-08-21,-0.031,-0.051,-0.020,0,0.784,0
2015-08-24,-0.041,-0.071,-0.031,0,0.464,0
2015-08-25,-0.012,-0.053,-0.028,0,-0.271,0
2015-08-26,0.040,0.027,-0.004,0,-0.083,0
2015-08-27,0.023,0.064,0.017,0.5,-0.192,0
2015-08-28,0.000,0.023,0.021,0.7,-0.415,0
2015-08-31,-0.009,-0.008,0.005,0.7,-0.037,0
2015-09-01,-0.029,-0.037,-0.013,0.6,0.657,0
2015-09-02,0.019,-0.011,-0.006,0.5,-0.374,0
2015-09-03,0.001,0.020,-0.003,0.6,-0.051,0
2015-09-04,-0.016,-0.014,0.001,0.7,0.362,0
2015-09-08,0.025,0.009,0.003,0.6,-0.440,0
2015-09-09,-0.014,0.011,-0.002,1,0.214,0
2015-09-10,0.006,-0.008,0.006,0.9,0.126,0
2015-09-11,0.005,0.010,-0.001,1,-0.245,0
2015-09-14,-0.004,0.001,0.002,1,-0.336,0
2015-09-15,0.013,0.009,0.005,1,0.365,0
2015-09-16,0.009,0.021,0.006,1,-0.082,0
2015-09-17,-0.002,0.006,0.007,1,1.772,0
2015-09-18,-0.017,-0.019,-0.003,1,-0.227,0
2015-09-21,0.006,-0.011,-0.004,0.6,-0.504,0
2015-09-22,-0.013,-0.007,-0.008,0.7,0.456,0
2015-09-23,-0.002,-0.014,-0.003,0.3,-0.397,0
2015-09-24,-0.003,-0.005,-0.006,0.3,0.718,0
2015-09-25,-0.000,-0.004,-0.002,0.2,-0.027,0
2015-09-28,-0.026,-0.026,-0.010,0,0.151,0
2015-09-29,0.001,-0.025,-0.008,0,-0.109,0
2015-09-30,0.019,0.020,-0.002,0,-0.041,0
2015-10-01,0.003,0.022,0.008,0.5,-0.141,0
2015-10-02,0.015,0.018,0.012,0.6,0.610,0
2015-10-05,0.018,0.033,0.012,0.9,-0.401,0
2015-10-06,-0.003,0.014,0.010,1,-0.127,0
2015-10-07,0.008,0.005,0.008,0.9,0.127,0
2015-10-08,0.009,0.017,0.005,1,0.231,0
2015-10-09,0.001,0.010,0.006,1,-0.300,0
2015-10-12,0.001,0.002,0.004,1,-0.473,0
2015-10-13,-0.006,-0.005,-0.001,1,0.561,0
2015-10-14,-0.005,-0.011,-0.003,0.9,0.126,0
2015-10-15,0.015,0.010,0.001,0.8,0.354,0
2015-10-16,0.005,0.020,0.005,1,-0.146,0
2015-10-19,0.000,0.005,0.007,1,-0.332,0
2015-10-20,-0.001,-0.001,0.001,1,0.025,0
2015-10-21,-0.006,-0.007,-0.002,1,0.301,0
2015-10-22,0.017,0.010,0.003,0.6,0.714,0
2015-10-23,0.011,0.028,0.007,1,-0.174,0
2015-10-26,-0.003,0.009,0.008,1,-0.522,0
2015-10-27,-0.002,-0.005,0.002,0.9,0.129,0
2015-10-28,0.011,0.009,0.002,0.8,0.745,0
2015-10-29,-0.000,0.011,0.003,1,-0.377,0
2015-10-30,-0.005,-0.005,0.002,1,0.547,0
2015-11-02,0.012,0.007,0.002,0.8,-0.342,0
2015-11-03,0.003,0.015,0.003,1,0.104,0
2015-11-04,-0.003,-0.000,0.004,1,-0.045,0
2015-11-05,-0.001,-0.004,-0.000,0.8,-0.138,0
2015-11-06,-0.001,-0.002,-0.002,0.8,0.409,0
2015-11-09,-0.009,-0.010,-0.004,0.7,0.186,0
2015-11-10,0.002,-0.007,-0.003,0.1,-0.421,0
2015-11-11,-0.004,-0.002,-0.004,0.1,-0.106,0
2015-11-12,-0.014,-0.018,-0.005,0,0.788,0
2015-11-13,-0.011,-0.025,-0.010,0,0.266,0
2015-11-16,0.015,0.004,-0.003,0,-0.234,0
2015-11-17,-0.001,0.014,0.001,0.3,0.030,0
2015-11-18,0.016,0.015,0.010,0.3,0.002,0
2015-11-19,-0.001,0.015,0.005,0.6,-0.273,0
2015-11-20,0.004,0.003,0.006,0.6,0.066,0
2015-11-23,-0.001,0.002,0.001,0.6,-0.309,0
2015-11-24,0.001,0.000,0.001,0.6,0.523,0
2015-11-25,-0.000,0.001,0.000,0.7,-0.474,0
2015-11-27,0.001,0.001,0.001,0.7,-0.282,0
2015-11-30,-0.004,-0.003,-0.001,1,2.023,0
2015-12-01,0.010,0.005,0.002,0.8,-0.133,0
2015-12-02,-0.010,-0.001,-0.001,1,0.108,0
2015-12-03,-0.014,-0.024,-0.005,0.6,0.533,0
2015-12-04,0.020,0.005,-0.001,0.2,0.161,0
2015-12-07,-0.006,0.013,0.000,0.6,-0.471,0
2015-12-08,-0.007,-0.013,0.002,0.4,0.013,0
2015-12-09,-0.008,-0.014,-0.007,0.2,0.571,0
2015-12-10,0.003,-0.005,-0.004,0,-0.291,0
2015-12-11,-0.019,-0.017,-0.008,0.1,0.833,0
2015-12-14,0.005,-0.014,-0.004,0,-0.165,0
2015-12-15,0.010,0.016,-0.001,0.1,-0.126,0
2015-12-16,0.015,0.025,0.010,0.4,0.279,0
2015-12-17,-0.015,-0.001,0.003,0.7,-0.121,0
2015-12-18,-0.018,-0.033,-0.006,0.4,0.452,0
2015-12-21,0.008,-0.010,-0.008,0,-0.606,0
2015-12-22,0.009,0.017,-0.000,0.2,0.045,0
2015-12-23,0.012,0.022,0.010,0.5,0.071,0
2015-12-24,-0.002,0.011,0.006,0.7,-0.563,0
2015-12-28,-0.002,-0.004,0.003,0.8,0.338,0
2015-12-29,0.011,0.008,0.002,0.7,0.426,0
2015-12-30,-0.007,0.004,0.001,1,-0.317,0
2015-12-31,-0.010,-0.017,-0.002,0.8,0.814,0
2016-01-04,-0.014,-0.024,-0.010,0.5,0.936,0
2016-01-05,0.002,-0.012,-0.007,0.2,-0.501,0
2016-01-06,-0.013,-0.011,-0.008,0.2,0.372,0
2016-01-07,-0.024,-0.036,-0.012,0,0.403,0
2016-01-08,-0.011,-0.035,-0.016,0,-0.017,0
2016-01-11,0.001,-0.010,-0.011,0,-0.118,0
2016-01-12,0.008,0.009,-0.001,0,-0.069,0
2016-01-13,-0.025,-0.017,-0.005,0.2,0.283,0
2016-01-14,0.016,-0.009,-0.000,0,0.089,0
2016-01-15,-0.021,-0.005,-0.010,0.3,0.349,0
2016-01-19,0.001,-0.020,-0.001,0.1,-0.399,0
2016-01-20,-0.013,-0.012,-0.011,0.1,0.468,0
2016-01-21,0.006,-0.007,-0.002,0,-0.317,0
2016-01-22,0.021,0.026,0.005,0.2,-0.140,0
2016-01-25,-0.015,0.005,0.004,0.9,-0.225,0
2016-01-26,0.014,-0.002,0.007,0.6,0.053,0
2016-01-27,-0.011,0.003,-0.004,1,0.353,0
2016-01-28,0.005,-0.006,0.003,0.8,-0.226,0
2016-01-29,0.024,0.030,0.006,0.9,0.464,0
2016-02-01,-0.000,0.024,0.010,1,-0.354,0
