Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,-1,Stoch Avg,SMA Gains Avg,Buys Avg,Expon Moving Avg,Triple Expon Smoothed,Bond Gains,Bond Vol,Bond Expon Avg,Bond Triple,Trs Gains,Trs Vol,Trs Expon Avg,Trs Triple
2016-03-01,0.024,0.015,0.005,0.8,0.126,1,0.917,0.002,0.000,0.006,0.047,-0.003,0.393,-0.000,-0.024,0.000,0.598,0.002,-0.066
2016-03-02,0.004,0.028,0.007,1,-0.278,1,0.917,0.004,0.000,0.005,0.032,-0.001,-0.161,-0.000,-0.021,-0.001,-0.242,0.001,0.053
2016-03-03,0.004,0.008,0.011,1,-0.081,1,0.950,0.005,0.167,0.005,0.029,0.000,0.287,-0.000,0.027,-0.006,-0.067,-0.001,0.047
2016-03-04,0.003,0.007,0.004,1,0.373,-1,0.967,0.006,0.000,0.005,0.039,-0.000,-0.583,-0.000,-0.011,-0.003,0.041,-0.001,0.047
2016-03-07,0.001,0.004,0.003,1,-0.225,1,0.967,0.005,0.000,0.004,0.029,-0.000,0.135,-0.000,-0.013,-0.002,-0.092,-0.001,0.041
2016-03-08,-0.011,-0.010,-0.002,1,0.237,1,0.967,0.005,0.000,0.001,-0.035,0.003,0.315,0.000,0.017,0.000,-0.504,-0.001,-0.019
2016-03-09,0.005,-0.006,-0.002,0.5,-0.235,1,0.917,0.003,0.000,0.002,0.027,-0.002,0.173,-0.000,-0.020,0.000,0.541,-0.001,-0.031
2016-03-10,0.001,0.006,-0.002,0.7,0.620,-1,0.867,0.002,-0.167,0.001,0.043,-0.000,-0.112,-0.000,-0.018,-0.010,1.226,-0.003,0.070
2016-03-11,0.016,0.017,0.007,0.7,-0.102,-1,0.817,0.001,-0.167,0.005,0.037,-0.001,-0.203,-0.000,-0.014,-0.001,-0.231,-0.002,0.050
2016-03-14,-0.001,0.015,0.005,1,-0.466,1,0.817,0.002,0.000,0.003,-0.019,0.002,0.079,0.000,0.016,0.004,0.632,-0.001,-0.078
2016-03-15,-0.002,-0.003,0.004,0.9,0.266,1,0.800,0.002,-0.167,0.002,-0.025,-0.001,0.219,-0.000,-0.019,0.001,-0.469,-0.001,-0.045
2016-03-16,0.006,0.004,0.001,0.9,0.388,1,0.783,0.002,-0.167,0.003,0.035,0.004,-0.250,0.001,0.014,-0.011,2.165,-0.003,0.149
2016-03-17,0.006,0.012,0.003,1,0.038,1,0.867,0.003,-0.167,0.004,0.035,0.002,0.120,0.001,0.016,-0.009,-0.416,-0.004,0.076
2016-03-18,0.004,0.010,0.005,1,0.030,-1,0.917,0.004,0.000,0.004,-0.035,0.001,-0.224,0.001,0.012,0.002,0.263,-0.003,-0.089
2016-03-21,0.001,0.005,0.004,0.9,-0.473,-1,0.950,0.004,0.000,0.003,0.019,-0.002,0.323,0.000,-0.016,0.003,-0.200,-0.002,-0.078
2016-03-22,-0.001,0.001,0.001,1,0.337,1,0.950,0.003,0.000,0.002,-0.025,-0.000,0.333,0.000,-0.022,0.003,-0.330,-0.001,-0.057
2016-03-23,-0.007,-0.007,-0.002,0.9,-0.168,1,0.950,0.002,0.167,0.000,-0.021,0.002,-0.426,0.001,0.013,0.005,0.322,0.001,-0.080
2016-03-24,-0.000,-0.007,-0.003,0.4,0.041,1,0.867,0.001,0.167,0.000,-0.023,-0.001,0.419,0.000,-0.018,0.000,-0.481,0.001,-0.045
2016-03-28,0.001,0.000,-0.002,0.3,-0.260,1,0.750,0.001,0.167,0.000,0.017,0.000,0.352,0.000,0.024,-0.002,0.058,-0.000,0.050
2016-03-29,0.009,0.010,0.003,0.4,0.449,-1,0.650,0.000,0.000,0.002,0.025,0.004,-0.223,0.001,0.019,-0.009,2.333,-0.002,0.158
2016-03-30,0.004,0.014,0.005,0.8,-0.045,1,0.633,0.000,0.167,0.003,0.023,-0.000,-0.118,0.001,-0.016,-0.003,0.064,-0.002,0.145
2016-03-31,-0.002,0.002,0.004,1,0.095,-1,0.633,0.001,0.000,0.002,-0.025,0.002,0.870,0.001,0.030,-0.002,-0.388,-0.002,0.077
2016-04-01,0.007,0.004,0.003,0.7,0.210,-1,0.600,0.002,-0.167,0.003,0.030,0.001,-0.003,0.001,-0.029,-0.000,-0.427,-0.002,0.041
2016-04-04,-0.003,0.004,0.001,1,-0.445,1,0.700,0.002,0.000,0.002,-0.016,0.000,-0.520,0.001,0.000,-0.001,-0.227,-0.002,0.031
2016-04-05,-0.010,-0.013,-0.002,0.6,0.570,-1,0.750,0.002,-0.167,-0.001,-0.026,0.002,0.480,0.001,0.022,0.001,0.668,-0.001,-0.049
2016-04-06,0.011,0.001,-0.001,0,-0.098,1,0.683,0.002,0.167,0.002,0.024,-0.000,-0.147,0.001,-0.018,-0.002,0.882,-0.001,0.098
2016-04-07,-0.012,-0.001,-0.004,0.5,0.267,-1,0.633,0.000,-0.167,-0.001,-0.030,0.003,-0.163,0.001,0.015,0.001,-0.639,-0.001,-0.032
2016-04-08,0.003,-0.009,0.001,0,-0.165,1,0.467,-0.000,0.167,-0.000,0.026,-0.001,-0.086,0.001,-0.014,-0.004,-0.145,-0.001,0.028
2016-04-11,-0.002,0.000,-0.004,0.1,-0.119,1,0.367,-0.002,0.167,-0.001,-0.022,-0.000,-0.134,0.001,-0.012,-0.002,0.678,-0.002,0.046
2016-04-12,0.009,0.007,0.003,0,0.315,1,0.200,-0.001,-0.167,0.001,0.030,-0.002,0.966,0.000,-0.024,0.000,-0.214,-0.001,0.000
2016-04-13,0.010,0.020,0.006,0.3,-0.126,-1,0.150,0.000,0.000,0.003,0.025,0.001,-0.267,0.000,0.018,0.008,0.083,0.001,-0.038
2016-04-14,0.000,0.010,0.006,0.6,-0.373,1,0.250,0.001,0.000,0.003,0.015,-0.001,-0.076,-0.000,-0.016,0.002,0.144,0.001,-0.045
2016-04-15,-0.001,-0.001,0.003,0.6,0.254,1,0.267,0.003,0.167,0.002,-0.019,0.002,-0.270,0.000,0.012,-0.003,-0.227,0.000,0.036
2016-04-18,0.007,0.006,0.002,0.6,-0.006,1,0.367,0.003,0.000,0.003,0.019,-0.000,0.182,0.000,-0.014,-0.002,-0.281,-0.000,0.025
2016-04-19,0.003,0.010,0.003,0.8,0.173,-1,0.483,0.004,-0.167,0.003,0.022,0.001,-0.166,0.000,0.012,-0.005,0.422,-0.001,0.035
2016-04-20,0.001,0.004,0.004,0.9,-0.082,1,0.633,0.004,0.000,0.003,0.020,-0.003,1.053,-0.000,-0.024,0.006,0.386,0.000,-0.047
2016-04-21,-0.005,-0.004,-0.000,0.9,0.057,-1,0.733,0.003,0.000,0.001,-0.021,-0.001,-0.295,-0.000,-0.018,0.000,-0.298,0.000,0.000
2016-04-22,0.000,-0.005,-0.001,0.6,0.158,1,0.733,0.002,0.000,0.001,0.000,-0.000,2.038,-0.000,-0.055,0.006,0.513,0.002,-0.052
2016-04-25,-0.002,-0.002,-0.002,0.6,-0.333,1,0.733,0.001,0.000,0.000,-0.016,-0.001,-0.515,-0.000,-0.028,-0.003,-0.554,0.001,0.025
2016-04-26,0.001,-0.000,-0.000,0.5,0.147,-1,0.717,0.001,-0.167,0.000,0.019,-0.001,-0.320,-0.001,-0.020,-0.003,0.304,-0.000,0.031
2016-04-27,0.002,0.004,0.000,0.6,0.019,-1,0.683,0.000,0.000,0.001,0.019,0.003,-0.138,0.000,0.017,-0.001,0.198,-0.000,0.036
2016-04-28,-0.009,-0.007,-0.002,0.7,0.257,1,0.650,-0.001,0.167,-0.001,-0.024,0.002,0.116,0.001,0.019,-0.008,0.024,-0.002,0.036
2016-04-29,-0.005,-0.014,-0.004,0,0.465,-1,0.500,-0.002,0.000,-0.002,-0.035,0.001,0.757,0.001,0.033,-0.007,0.872,-0.003,0.065
2016-05-02,0.008,0.003,-0.002,0,-0.563,-1,0.400,-0.002,-0.167,0.000,0.016,-0.002,-0.145,0.000,-0.027,-0.004,0.713,-0.003,0.104
2016-05-03,-0.009,-0.001,-0.002,0.3,0.711,1,0.350,-0.002,-0.167,-0.002,-0.027,0.003,-0.278,0.001,0.020,0.003,0.112,-0.002,-0.105
2016-05-04,-0.006,-0.014,-0.002,0,-0.133,1,0.267,-0.002,0.167,-0.003,-0.024,0.000,0.625,0.001,0.032,0.004,-0.249,-0.001,-0.088
2016-05-05,-0.000,-0.006,-0.005,0,-0.267,1,0.167,-0.003,0.167,-0.002,-0.018,0.002,-0.557,0.001,0.014,0.005,-0.392,0.001,-0.059
2016-05-06,0.004,0.003,-0.001,0,0.321,1,0.050,-0.003,0.000,-0.001,0.024,-0.000,0.197,0.001,-0.016,0.001,0.207,0.001,-0.075
2016-05-09,0.001,0.004,0.002,0.1,-0.167,-1,0.067,-0.002,0.000,-0.000,0.020,0.001,-0.097,0.001,0.015,0.003,0.131,0.001,-0.092
2016-05-10,0.012,0.013,0.006,0.2,-0.002,1,0.100,-0.000,0.000,0.002,0.019,0.000,0.376,0.001,0.000,0.001,-0.552,0.001,-0.045
2016-05-11,-0.009,0.003,0.001,0.7,0.101,-1,0.167,0.000,0.000,-0.000,-0.021,0.000,0.260,0.000,0.025,-0.005,-0.141,-0.000,0.041
2016-05-12,0.000,-0.009,0.001,0.3,0.096,1,0.217,0.001,0.000,-0.000,0.023,0.000,-0.306,0.000,0.017,0.004,-0.220,0.001,-0.031
2016-05-13,-0.009,-0.008,-0.006,0.3,0.077,-1,0.267,0.001,-0.167,-0.002,-0.024,0.001,-0.155,0.001,0.014,0.005,0.639,0.002,-0.052
2016-05-16,0.010,0.001,0.000,0,-0.197,1,0.267,0.001,-0.167,0.001,0.020,-0.002,1.241,-0.000,-0.032,-0.000,-0.532,0.001,0.026
2016-05-17,-0.009,0.000,-0.003,0.4,0.483,-1,0.317,-0.000,0.000,-0.002,-0.029,-0.001,-0.446,-0.000,-0.018,0.000,0.195,0.001,0.000
2016-05-18,0.000,-0.009,0.000,0.1,0.075,1,0.300,-0.001,0.167,-0.001,0.032,-0.005,-0.029,-0.001,-0.018,0.007,1.493,0.002,-0.074
2016-05-19,-0.003,-0.003,-0.004,0.1,-0.065,-1,0.200,-0.002,0.167,-0.002,-0.029,0.001,-0.132,-0.001,0.016,0.002,0.637,0.002,-0.132
2016-05-20,0.006,0.003,0.001,0,-0.090,1,0.150,-0.002,0.000,0.000,0.028,0.000,0.396,-0.001,0.000,0.000,-0.671,0.002,0.000
2016-05-23,-0.001,0.005,0.001,0.3,-0.446,1,0.150,-0.001,0.167,-0.000,-0.015,0.000,-0.359,-0.000,0.014,-0.000,0.269,0.001,0.063
2016-05-24,0.013,0.012,0.006,0.3,0.609,1,0.200,0.000,0.167,0.003,0.024,-0.000,1.027,-0.000,-0.028,0.003,-0.017,0.002,-0.058
2016-05-25,0.007,0.020,0.006,0.9,-0.181,1,0.283,0.002,0.167,0.004,0.019,-0.000,-0.445,-0.000,-0.016,-0.003,0.272,0.001,0.079
2016-05-26,0.000,0.007,0.007,1,-0.307,-1,0.433,0.003,-0.167,0.003,0.013,0.002,0.066,0.000,0.017,-0.002,0.012,0.000,0.074
2016-05-27,0.004,0.005,0.004,1,0.210,1,0.583,0.004,-0.167,0.003,0.016,-0.000,0.302,0.000,-0.022,0.006,0.337,0.001,-0.092
2016-05-31,-0.002,0.002,0.001,1,0.711,1,0.750,0.004,-0.167,0.002,-0.026,0.001,-0.334,0.000,0.015,0.002,-0.440,0.002,-0.057
2016-06-01,0.002,0.000,0.001,0.9,-0.364,-1,0.850,0.004,-0.167,0.002,0.017,0.000,0.194,0.000,-0.018,-0.006,0.037,-0.000,0.063
2016-06-02,0.003,0.005,0.001,1,-0.133,1,0.967,0.003,0.000,0.002,0.015,0.002,-0.075,0.001,0.017,0.001,-0.245,0.000,-0.044
2016-06-03,-0.003,0.000,0.001,1,0.677,1,0.983,0.003,0.000,0.001,-0.024,0.006,0.307,0.002,0.021,-0.016,2.588,-0.003,0.167
2016-06-06,0.005,0.002,0.002,0.8,-0.362,1,0.950,0.002,0.167,0.002,0.016,-0.002,-0.184,0.001,-0.017,0.000,-0.686,-0.003,0.000
2016-06-07,0.002,0.007,0.001,1,-0.060,-1,0.950,0.001,0.000,0.002,0.015,0.000,-0.200,0.001,0.014,-0.002,0.218,-0.003,0.055
2016-06-08,0.003,0.005,0.003,1,0.085,-1,0.950,0.002,0.000,0.002,0.016,0.001,0.071,0.001,0.015,-0.003,0.365,-0.003,0.071
2016-06-09,-0.001,0.002,0.001,1,0.115,-1,0.967,0.002,0.000,0.001,-0.017,0.001,0.172,0.001,0.017,0.005,-0.134,-0.001,-0.057
2016-06-10,-0.009,-0.011,-0.002,0.9,0.543,-1,0.950,0.001,-0.167,-0.001,-0.027,0.001,-0.022,0.001,0.016,0.007,0.378,0.001,-0.084
2016-06-13,-0.008,-0.017,-0.006,0.4,0.034,-1,0.850,-0.000,-0.167,-0.002,-0.029,0.000,0.067,0.001,0.017,-0.002,-0.446,0.000,0.051
2016-06-14,-0.002,-0.010,-0.006,0,0.062,1,0.717,-0.002,0.000,-0.002,-0.032,-0.000,-0.094,0.001,-0.015,0.006,0.628,0.001,-0.078
2016-06-15,-0.001,-0.003,-0.004,0,-0.127,-1,0.550,-0.002,0.000,-0.002,-0.029,0.002,-0.118,0.001,0.014,-0.002,0.018,0.001,0.087
2016-06-16,0.003,0.002,0.000,0,0.370,1,0.383,-0.003,0.167,-0.001,0.040,0.001,-0.174,0.001,0.011,-0.001,0.023,0.000,0.082
2016-06-17,-0.004,-0.001,-0.001,0.1,-0.217,1,0.233,-0.003,0.167,-0.002,-0.030,-0.001,0.674,0.000,-0.018,-0.004,-0.408,-0.001,0.045
2016-06-20,0.006,0.003,0.002,0,-0.293,-1,0.083,-0.003,0.167,0.000,0.022,-0.002,0.262,-0.000,-0.024,-0.006,0.515,-0.002,0.065
2016-06-21,0.003,0.009,0.002,0.2,-0.125,1,0.050,-0.001,0.167,0.001,0.019,-0.001,-0.240,-0.000,-0.019,0.005,-0.484,-0.000,-0.031
2016-06-22,-0.002,0.001,0.002,0.3,0.319,-1,0.100,0.000,-0.167,0.000,-0.024,0.000,-0.251,-0.000,0.014,-0.005,0.882,-0.001,0.061
2016-06-23,0.013,0.011,0.005,0.3,0.075,-1,0.150,0.002,0.000,0.003,0.027,-0.002,-0.138,-0.001,-0.012,-0.005,0.872,-0.002,0.108
2016-06-24,-0.036,-0.023,-0.008,0.7,2.246,1,0.267,0.000,0.000,-0.006,-0.085,0.006,0.761,0.001,0.021,0.026,1.070,0.004,-0.201
2016-06-27,-0.018,-0.053,-0.014,0,-0.308,1,0.250,-0.002,0.000,-0.008,-0.064,0.005,0.214,0.002,0.025,0.008,-0.216,0.005,-0.197
2016-06-28,0.018,-0.000,-0.012,0,-0.309,1,0.250,-0.004,0.000,-0.003,0.048,0.001,0.205,0.002,0.030,-0.005,0.199,0.003,0.295
2016-06-29,0.017,0.035,0.006,0.3,-0.138,1,0.267,-0.003,0.000,0.002,0.039,-0.000,-0.184,0.001,-0.024,-0.003,-0.762,0.001,0.054
2016-06-30,0.014,0.031,0.016,0.7,0.202,-1,0.333,-0.001,0.000,0.005,0.045,0.001,0.386,0.001,0.034,0.002,0.662,0.002,-0.086
2016-07-01,0.002,0.016,0.011,0.8,-0.357,1,0.417,-0.000,0.000,0.004,0.028,0.003,-0.247,0.002,0.025,-0.003,-0.666,0.001,0.031
2016-07-05,-0.007,-0.005,0.003,0.9,0.035,-1,0.450,0.002,-0.167,0.002,-0.028,0.003,0.262,0.002,0.030,0.007,0.204,0.002,-0.036
2016-07-06,0.006,-0.001,0.000,0.8,-0.126,1,0.583,0.004,0.000,0.003,0.025,0.002,-0.394,0.002,0.018,-0.003,1.159,0.001,0.082
2016-07-07,-0.001,0.005,-0.001,0.8,-0.149,1,0.717,0.006,0.000,0.002,-0.021,-0.002,0.049,0.001,-0.018,0.002,-0.714,0.001,-0.022
2016-07-08,0.015,0.014,0.007,0.8,0.640,1,0.800,0.006,0.000,0.005,0.035,0.003,-0.140,0.001,0.016,0.000,1.146,0.001,-0.047
2016-07-11,0.004,0.018,0.006,1,-0.450,1,0.850,0.004,0.167,0.005,0.019,-0.003,0.497,0.000,-0.024,0.003,-0.040,0.001,-0.048
2016-07-12,0.007,0.011,0.009,1,0.375,1,0.883,0.004,0.167,0.005,0.025,-0.004,-0.322,-0.001,-0.016,-0.001,-0.415,0.001,0.029
2016-07-13,-0.000,0.007,0.004,1,-0.138,-1,0.900,0.004,0.000,0.004,-0.021,0.002,-0.238,0.000,0.013,-0.002,0.755,0.000,0.050
2016-07-14,0.006,0.005,0.004,1,0.045,1,0.933,0.005,-0.167,0.004,0.023,-0.002,0.199,-0.000,-0.015,-0.002,-0.236,-0.000,0.036
2016-07-15,-0.001,0.004,0.002,1,0.175,-1,0.967,0.005,-0.167,0.003,-0.026,-0.003,0.378,-0.001,-0.021,0.004,1.942,0.001,-0.103
2016-07-18,0.003,0.001,0.003,1,-0.452,1,1.000,0.005,-0.167,0.003,0.015,0.000,-0.035,-0.001,0.021,0.001,-0.812,0.001,-0.022
2016-07-19,-0.001,0.002,0.000,1,-0.075,-1,1.000,0.004,-0.167,0.002,-0.013,0.002,-0.277,-0.000,0.015,0.005,1.193,0.002,-0.048
2016-07-20,0.004,0.003,0.002,1,0.070,1,1.000,0.003,0.000,0.003,0.014,-0.001,0.082,-0.000,-0.016,0.001,0.037,0.002,-0.053
2016-07-21,-0.004,0.000,-0.000,1,0.165,-1,1.000,0.002,0.000,0.001,-0.017,0.001,0.230,-0.000,0.020,-0.002,-0.447,0.001,0.031
2016-07-22,0.004,0.001,0.001,0.8,-0.074,1,0.967,0.001,0.167,0.002,0.016,0.000,-0.224,-0.000,0.015,0.005,0.821,0.002,-0.054
2016-07-25,-0.003,0.002,-0.001,0.9,-0.110,-1,0.950,0.001,0.000,0.001,-0.014,-0.001,-0.253,-0.000,-0.011,-0.002,0.237,0.001,0.071
2016-07-26,0.000,-0.002,0.000,0.7,0.254,1,0.900,0.000,0.000,0.001,0.017,-0.000,0.980,-0.000,-0.022,-0.001,0.241,0.000,0.083
2016-07-27,-0.001,-0.001,-0.001,0.8,0.154,1,0.867,0.000,0.000,0.000,-0.020,0.003,-0.360,0.001,0.014,-0.005,-0.114,-0.001,0.068
2016-07-28,0.001,0.000,0.000,0.4,-0.196,-1,0.767,-0.000,-0.167,0.000,0.016,-0.001,-0.071,0.000,-0.013,-0.000,-0.234,-0.001,0.048
2016-07-29,0.002,0.003,0.001,0.4,0.223,-1,0.667,0.000,0.000,0.001,0.019,0.003,0.944,0.001,0.026,-0.014,1.836,-0.004,0.131
2016-08-01,-0.001,0.001,0.001,0.4,-0.078,1,0.600,0.000,0.000,0.000,-0.018,-0.003,0.344,-0.000,-0.034,0.003,-0.787,-0.002,-0.025
2016-08-02,-0.006,-0.007,-0.002,0.2,0.259,1,0.483,-0.000,0.167,-0.001,-0.023,-0.001,0.235,-0.000,-0.044,-0.007,1.696,-0.003,0.068
2016-08-03,0.003,-0.004,-0.001,0,-0.415,1,0.367,-0.000,0.167,-0.000,0.014,0.000,-0.241,-0.000,0.000,0.006,-0.233,-0.001,-0.049
2016-08-04,0.001,0.004,-0.001,0.2,-0.176,-1,0.267,-0.000,0.000,0.000,0.011,0.002,-0.654,0.000,0.012,0.002,-0.760,-0.000,-0.012
2016-08-05,0.008,0.009,0.004,0.3,0.616,1,0.250,0.000,0.000,0.002,0.018,-0.003,0.679,-0.000,-0.020,0.005,1.386,0.001,-0.030
2016-08-08,-0.001,0.008,0.003,0.8,-0.445,-1,0.317,0.001,0.000,0.001,-0.010,0.000,-0.087,-0.000,0.018,0.001,-0.279,0.001,-0.022
2016-08-09,0.001,0.000,0.003,0.8,0.284,1,0.383,0.001,0.000,0.001,0.012,0.003,0.228,0.000,0.022,-0.002,0.116,0.000,0.025
2016-08-10,-0.002,-0.002,-0.001,0.9,0.131,-1,0.500,0.001,0.000,0.000,-0.014,0.001,-0.261,0.001,0.016,-0.005,1.043,-0.001,0.051
2016-08-11,0.005,0.002,0.001,0.6,0.190,1,0.600,0.002,0.000,0.001,0.017,-0.003,0.052,-0.000,-0.017,0.003,-0.460,-0.000,-0.026
2016-08-12,-0.001,0.004,0.001,1,-0.111,-1,0.733,0.002,0.000,0.001,-0.015,0.002,-0.087,0.000,0.015,-0.002,0.007,-0.001,0.027
2016-08-15,0.003,0.002,0.002,0.9,-0.188,1,0.833,0.002,0.167,0.001,0.012,-0.002,0.210,-0.000,-0.018,-0.002,-0.277,-0.001,0.019
2016-08-16,-0.005,-0.002,-0.001,1,0.068,1,0.867,0.001,0.167,-0.000,-0.013,-0.000,0.114,-0.000,-0.021,-0.009,2.663,-0.003,0.068
2016-08-17,0.002,-0.003,0.000,0.3,0.412,-1,0.783,0.000,-0.167,0.000,0.018,0.002,-0.064,0.000,0.020,0.001,-0.245,-0.002,-0.048
2016-08-18,0.002,0.004,-0.000,0.5,-0.295,1,0.717,0.001,-0.167,0.001,0.013,0.001,-0.135,0.000,0.017,-0.007,-0.230,-0.003,0.039
2016-08-19,-0.001,0.001,0.001,0.7,0.424,1,0.733,0.001,-0.167,0.000,-0.018,-0.002,0.139,-0.000,-0.019,0.004,-0.066,-0.001,-0.035
2016-08-22,-0.000,-0.002,0.000,0.4,-0.187,-1,0.633,0.000,0.000,0.000,-0.015,0.001,-0.304,0.000,0.013,0.001,-0.051,-0.001,-0.034
2016-08-23,0.002,0.002,0.000,0.3,-0.130,-1,0.533,0.000,-0.167,0.001,0.013,0.000,0.202,0.000,0.016,-0.001,0.403,-0.001,0.050
2016-08-24,-0.005,-0.003,-0.001,0.5,0.343,-1,0.450,0.000,-0.167,-0.001,-0.017,-0.000,0.249,0.000,-0.020,0.003,-0.266,-0.000,-0.035
2016-08-25,-0.001,-0.006,-0.001,0,-0.035,1,0.400,-0.000,0.167,-0.001,-0.017,-0.001,-0.166,-0.000,-0.017,0.000,-0.057,-0.000,0.000
2016-08-26,-0.002,-0.003,-0.003,0,0.770,-1,0.317,-0.001,0.000,-0.001,-0.030,-0.002,0.654,-0.001,-0.028,0.007,1.911,0.002,-0.099
2016-08-29,0.005,0.003,0.001,0,-0.440,-1,0.200,-0.001,0.000,0.000,0.018,0.003,-0.502,0.000,0.014,0.001,-0.599,0.001,-0.044
2016-08-30,-0.002,0.003,0.000,0.4,-0.153,1,0.200,-0.001,0.000,-0.000,-0.015,-0.001,2.321,-0.000,-0.047,0.005,3.249,0.002,-0.196
2016-08-31,-0.003,-0.004,0.000,0.2,0.467,1,0.183,-0.001,0.167,-0.001,-0.022,-0.001,-0.598,-0.000,-0.020,-0.000,-0.397,0.002,0.147
2016-09-01,0.000,-0.003,-0.002,0,0.147,1,0.100,-0.001,0.167,-0.001,0.026,0.001,0.626,0.000,-0.033,-0.004,-0.527,0.000,0.061
2016-09-02,0.005,0.005,0.001,0,-0.190,1,0.100,-0.001,-0.167,0.001,0.020,-0.001,-0.422,-0.000,-0.020,0.002,0.756,0.001,-0.101
2016-09-06,0.003,0.008,0.003,0.5,-0.285,-1,0.183,0.001,0.000,0.001,0.014,0.003,1.401,0.001,0.048,-0.012,0.236,-0.002,0.138
2016-09-07,-0.000,0.003,0.003,0.8,0.350,-1,0.317,0.001,0.000,0.001,-0.019,0.000,-0.571,0.000,0.020,0.002,-0.613,-0.001,-0.047
2016-09-08,-0.002,-0.002,0.000,0.8,-0.046,1,0.383,0.001,0.167,0.000,-0.018,-0.004,0.879,-0.001,-0.036,0.001,0.102,-0.001,-0.054
2016-09-09,-0.024,-0.026,-0.009,0.4,2.035,-1,0.417,-0.001,-0.167,-0.005,-0.057,-0.004,-0.169,-0.001,-0.031,0.003,-0.067,0.000,-0.054
2016-09-12,0.014,-0.010,-0.004,0,-0.241,1,0.417,-0.001,-0.167,-0.001,0.046,0.000,0.105,-0.001,0.036,-0.002,0.107,-0.000,0.063
2016-09-13,-0.014,-0.000,-0.008,0.5,0.088,1,0.500,-0.003,0.167,-0.004,-0.047,-0.003,-0.163,-0.001,-0.029,0.004,-0.423,0.001,-0.034
2016-09-14,-0.000,-0.015,0.000,0.2,-0.266,-1,0.450,-0.003,0.000,-0.003,-0.036,0.001,-0.204,-0.001,0.024,-0.002,-0.464,0.000,0.019
2016-09-15,0.010,0.010,-0.001,0.2,0.002,1,0.350,-0.004,0.000,-0.000,0.038,0.001,-0.145,-0.000,0.020,-0.000,1.403,0.000,0.045
2016-09-16,-0.004,0.006,0.002,0.5,0.155,1,0.300,-0.003,-0.167,-0.001,-0.042,0.001,-0.280,-0.000,0.014,0.008,0.468,0.002,-0.063
2016-09-19,0.000,-0.004,0.002,0.3,-0.491,1,0.283,-0.002,0.167,-0.001,0.022,-0.001,0.191,-0.000,-0.016,-0.002,0.782,0.001,0.119
2016-09-20,0.000,0.000,-0.001,0.3,-0.118,1,0.333,-0.001,0.167,-0.001,0.019,0.000,-0.191,-0.000,0.014,0.002,-0.076,0.001,-0.098
2016-09-21,0.011,0.011,0.004,0.3,0.583,-1,0.300,0.001,-0.167,0.002,0.030,0.003,0.570,0.000,0.021,-0.004,-0.492,0.000,0.055
2016-09-22,0.006,0.018,0.006,0.6,-0.305,-1,0.367,0.002,0.000,0.003,0.020,0.002,-0.256,0.001,0.015,-0.001,0.045,-0.000,0.055
2016-09-23,-0.005,0.001,0.004,0.8,-0.040,1,0.467,0.003,0.167,0.001,-0.019,-0.000,-0.022,0.001,-0.015,0.000,-0.504,-0.000,-0.026
2016-09-26,-0.008,-0.014,-0.002,0.6,0.220,1,0.483,0.002,0.167,-0.001,-0.024,0.002,0.186,0.001,0.018,-0.002,-0.427,-0.001,0.015
2016-09-27,0.006,-0.002,-0.002,0.4,-0.126,-1,0.500,0.002,-0.167,0.001,0.021,0.001,0.438,0.001,0.025,0.001,-0.125,-0.000,-0.013
2016-09-28,0.005,0.011,0.001,0.7,0.114,1,0.567,0.002,0.000,0.002,0.023,0.000,-0.071,0.001,0.000,0.001,-0.181,0.000,-0.011
2016-09-29,-0.009,-0.004,0.001,0.9,0.465,-1,0.667,0.001,0.000,-0.001,-0.033,0.000,0.263,0.001,0.029,0.001,2.689,0.000,-0.041
2016-09-30,0.008,-0.002,0.001,0.5,-0.085,-1,0.650,0.001,0.000,0.001,0.031,-0.001,-0.424,0.000,-0.016,-0.000,0.396,0.000,0.059
2016-10-03,-0.002,0.005,-0.001,0.8,-0.287,1,0.650,-0.000,0.000,0.000,-0.022,-0.001,-0.093,-0.000,-0.015,0.002,-0.453,0.001,-0.030
2016-10-04,-0.005,-0.007,0.000,0.7,0.436,1,0.667,0.000,0.000,-0.001,-0.032,-0.003,0.203,-0.001,-0.018,0.004,1.369,0.001,-0.074
2016-10-05,0.004,-0.001,-0.001,0.4,-0.393,-1,0.667,0.000,0.000,0.000,0.020,-0.002,0.469,-0.001,-0.027,0.001,1.474,0.001,-0.199
2016-10-06,0.001,0.005,0.000,0.7,-0.136,1,0.667,0.000,0.000,0.000,0.017,-0.000,-0.569,-0.001,-0.012,0.005,-0.720,0.002,-0.069
2016-10-07,-0.003,-0.003,0.001,0.7,0.427,-1,0.633,0.000,0.000,-0.000,-0.024,0.001,0.553,-0.000,0.019,-0.002,0.761,0.001,0.131
2016-10-10,0.005,0.002,0.001,0.5,-0.436,1,0.633,0.000,0.000,0.001,0.014,-0.001,-0.201,-0.001,-0.015,0.004,-0.632,0.002,-0.043
2016-10-11,-0.013,-0.007,-0.004,0.7,1.576,-1,0.617,-0.001,-0.167,-0.002,-0.035,-0.002,0.036,-0.001,-0.016,0.008,1.899,0.003,-0.129
2016-10-12,0.001,-0.011,-0.002,0,-0.433,1,0.500,-0.001,-0.167,-0.001,0.020,0.001,-0.129,-0.000,0.014,0.003,-0.334,0.003,-0.099
